LSOA01CD,LA CODE,LA NAME,GOR CODE,GOR NAME,IMD SCORE,RANK OF IMD SCORE (where 1 is most deprived)
E01004293,00BG,Tower Hamlets,H,London,14.45223,18760
E01004294,00BG,Tower Hamlets,H,London,37.89695,5216
E01004295,00BG,Tower Hamlets,H,London,56.55862,1206
E01004296,00BG,Tower Hamlets,H,London,38.84779,4913
E01004297,00BG,Tower Hamlets,H,London,13.59843,19688
E01004298,00BG,Tower Hamlets,H,London,51.48551,1934
E01004299,00BG,Tower Hamlets,H,London,18.47732,15196
E01004300,00BG,Tower Hamlets,H,London,41.72234,4048
E01004301,00BG,Tower Hamlets,H,London,42.60838,3804
E01004302,00BG,Tower Hamlets,H,London,58.77417,941
E01004303,00BG,Tower Hamlets,H,London,35.55946,6018
E01004304,00BG,Tower Hamlets,H,London,53.56078,1613
E01004305,00BG,Tower Hamlets,H,London,41.21496,4202
E01004306,00BG,Tower Hamlets,H,London,45.34338,3138
E01004307,00BG,Tower Hamlets,H,London,20.95426,13276
E01004308,00BG,Tower Hamlets,H,London,38.7555,4944
E01004309,00BG,Tower Hamlets,H,London,66.20746,405
E01004310,00BG,Tower Hamlets,H,London,64.08979,521
E01004311,00BG,Tower Hamlets,H,London,54.10983,1529
E01004312,00BG,Tower Hamlets,H,London,46.23328,2934
E01004313,00BG,Tower Hamlets,H,London,41.84049,4020
E01004314,00BG,Tower Hamlets,H,London,29.23425,8535
E01004315,00BG,Tower Hamlets,H,London,50.43857,2111
E01004316,00BG,Tower Hamlets,H,London,50.43561,2113
E01004317,00BG,Tower Hamlets,H,London,45.23045,3167
E01004318,00BG,Tower Hamlets,H,London,47.7249,2625
E01004319,00BG,Tower Hamlets,H,London,60.84732,753
E01004320,00BG,Tower Hamlets,H,London,19.25999,14555
E01004321,00BG,Tower Hamlets,H,London,54.31136,1507
E01004322,00BG,Tower Hamlets,H,London,49.22222,2337
E01004323,00BG,Tower Hamlets,H,London,32.77524,7019
E01004324,00BG,Tower Hamlets,H,London,46.23361,2933
E01004325,00BG,Tower Hamlets,H,London,34.0966,6523
E01004326,00BG,Tower Hamlets,H,London,34.5131,6387
E01004327,00BH,Waltham Forest,H,London,39.08124,4845
E01004328,00BH,Waltham Forest,H,London,32.79972,7012
E01004329,00BH,Waltham Forest,H,London,35.33447,6103
E01004330,00BH,Waltham Forest,H,London,26.677,9794
E01004331,00BH,Waltham Forest,H,London,37.23376,5439
E01004332,00BH,Waltham Forest,H,London,38.64878,4975
E01004333,00BH,Waltham Forest,H,London,39.9305,4578
E01004334,00BH,Waltham Forest,H,London,55.16346,1387
E01004335,00BH,Waltham Forest,H,London,51.55441,1923
E01004336,00BH,Waltham Forest,H,London,32.12642,7288
E01004337,00BH,Waltham Forest,H,London,40.102,4532
E01004338,00BH,Waltham Forest,H,London,31.25705,7648
E01004339,00BH,Waltham Forest,H,London,32.15163,7279
E01004340,00BH,Waltham Forest,H,London,48.18715,2541
E01004341,00BH,Waltham Forest,H,London,52.92587,1702
E01004342,00BH,Waltham Forest,H,London,38.83195,4919
E01004343,00BH,Waltham Forest,H,London,21.40497,12949
E01004344,00BH,Waltham Forest,H,London,36.62882,5641
E01004345,00BH,Waltham Forest,H,London,33.00617,6932
E01004346,00BH,Waltham Forest,H,London,24.93948,10708
E01004347,00BH,Waltham Forest,H,London,28.01592,9118
E01004348,00BH,Waltham Forest,H,London,32.30534,7213
E01004349,00BH,Waltham Forest,H,London,36.26827,5775
E01004350,00BH,Waltham Forest,H,London,33.435,6764
E01004351,00BH,Waltham Forest,H,London,19.32255,14511
E01004352,00BH,Waltham Forest,H,London,16.24168,17146
E01004353,00BH,Waltham Forest,H,London,20.99853,13244
E01004354,00BH,Waltham Forest,H,London,22.94937,11926
E01004355,00BH,Waltham Forest,H,London,30.26597,8081
E01004356,00BH,Waltham Forest,H,London,29.54797,8384
E01004357,00BH,Waltham Forest,H,London,24.41843,11025
E01004358,00BH,Waltham Forest,H,London,27.91495,9171
E01004359,00BH,Waltham Forest,H,London,17.06496,16421
E01004360,00BH,Waltham Forest,H,London,17.39314,16115
E01004361,00BH,Waltham Forest,H,London,14.79204,18444
E01004362,00BH,Waltham Forest,H,London,35.2915,6114
E01004363,00BH,Waltham Forest,H,London,25.22075,10544
E01004364,00BH,Waltham Forest,H,London,42.43392,3850
E01004365,00BH,Waltham Forest,H,London,40.6289,4387
E01004366,00BH,Waltham Forest,H,London,29.50735,8406
E01004367,00BH,Waltham Forest,H,London,38.97412,4880
E01004368,00BH,Waltham Forest,H,London,31.06342,7723
E01004369,00BH,Waltham Forest,H,London,33.68349,6663
E01004370,00BH,Waltham Forest,H,London,30.77737,7857
E01004371,00BH,Waltham Forest,H,London,26.67178,9797
E01004372,00BH,Waltham Forest,H,London,23.04264,11874
E01004373,00BH,Waltham Forest,H,London,38.70319,4962
E01004374,00BH,Waltham Forest,H,London,28.38597,8940
E01004375,00BH,Waltham Forest,H,London,36.33104,5763
E01004376,00BH,Waltham Forest,H,London,35.41441,6067
E01004377,00BH,Waltham Forest,H,London,24.93585,10711
E01004378,00BH,Waltham Forest,H,London,32.37501,7185
E01004379,00BH,Waltham Forest,H,London,17.31981,16176
E01004380,00BH,Waltham Forest,H,London,28.71239,8785
E01004381,00BH,Waltham Forest,H,London,23.31306,11716
E01004382,00BH,Waltham Forest,H,London,50.68917,2060
E01004383,00BH,Waltham Forest,H,London,21.45106,12909
E01004384,00BH,Waltham Forest,H,London,42.42835,3851
E01004385,00BH,Waltham Forest,H,London,45.05408,3212
E01004386,00BH,Waltham Forest,H,London,14.56328,18652
E01004387,00BH,Waltham Forest,H,London,11.61544,21996
E01004388,00BH,Waltham Forest,H,London,30.6923,7894
E01004389,00BH,Waltham Forest,H,London,38.41578,5045
E01004390,00BH,Waltham Forest,H,London,42.00777,3968
E01004391,00BH,Waltham Forest,H,London,35.61919,5996
E01004392,00BH,Waltham Forest,H,London,39.12136,4835
E01004393,00BH,Waltham Forest,H,London,36.76207,5593
E01004394,00BH,Waltham Forest,H,London,47.60271,2652
E01004395,00BH,Waltham Forest,H,London,27.78506,9242
E01004396,00BH,Waltham Forest,H,London,32.70641,7046
E01004397,00BH,Waltham Forest,H,London,39.66582,4662
E01004398,00BH,Waltham Forest,H,London,50.69544,2059
E01004399,00BH,Waltham Forest,H,London,55.60159,1316
E01004400,00BH,Waltham Forest,H,London,38.72289,4954
E01004401,00BH,Waltham Forest,H,London,31.63153,7504
E01004402,00BH,Waltham Forest,H,London,44.2913,3381
E01004403,00BH,Waltham Forest,H,London,38.23873,5104
E01004404,00BH,Waltham Forest,H,London,42.26255,3902
E01004405,00BH,Waltham Forest,H,London,38.31782,5078
E01004406,00BH,Waltham Forest,H,London,37.87211,5222
E01004407,00BH,Waltham Forest,H,London,64.30433,508
E01004408,00BH,Waltham Forest,H,London,29.46918,8432
E01004409,00BH,Waltham Forest,H,London,39.26071,4792
E01004410,00BH,Waltham Forest,H,London,45.36912,3130
E01004411,00BH,Waltham Forest,H,London,37.33428,5405
E01004412,00BH,Waltham Forest,H,London,35.26301,6123
E01004413,00BH,Waltham Forest,H,London,46.16973,2954
E01004414,00BH,Waltham Forest,H,London,23.25939,11744
E01004415,00BH,Waltham Forest,H,London,32.83089,6994
E01004416,00BH,Waltham Forest,H,London,28.10618,9071
E01004417,00BH,Waltham Forest,H,London,30.37598,8042
E01004418,00BH,Waltham Forest,H,London,28.69533,8796
E01004419,00BH,Waltham Forest,H,London,30.1976,8114
E01004420,00BH,Waltham Forest,H,London,50.79917,2041
E01004421,00BH,Waltham Forest,H,London,31.91486,7379
E01004422,00BH,Waltham Forest,H,London,35.21012,6145
E01004423,00BH,Waltham Forest,H,London,55.57139,1321
E01004424,00BH,Waltham Forest,H,London,42.50313,3834
E01004425,00BH,Waltham Forest,H,London,35.16787,6161
E01004426,00BH,Waltham Forest,H,London,32.44258,7154
E01004427,00BH,Waltham Forest,H,London,38.62218,4986
E01004428,00BH,Waltham Forest,H,London,49.70529,2232
E01004429,00BH,Waltham Forest,H,London,38.30021,5088
E01004430,00BH,Waltham Forest,H,London,37.12585,5478
E01004431,00BH,Waltham Forest,H,London,52.19258,1822
E01004432,00BH,Waltham Forest,H,London,31.78395,7434
E01004433,00BH,Waltham Forest,H,London,53.98331,1547
E01004434,00BH,Waltham Forest,H,London,33.3559,6784
E01004435,00BH,Waltham Forest,H,London,43.71268,3516
E01004436,00BH,Waltham Forest,H,London,42.8741,3733
E01004437,00BH,Waltham Forest,H,London,36.18125,5809
E01004438,00BH,Waltham Forest,H,London,33.30707,6800
E01004439,00BH,Waltham Forest,H,London,33.31969,6797
E01004440,00BH,Waltham Forest,H,London,35.76148,5953
E01004441,00BH,Waltham Forest,H,London,27.09991,9582
E01004442,00BH,Waltham Forest,H,London,26.44843,9915
E01004443,00BH,Waltham Forest,H,London,40.20697,4500
E01004444,00BH,Waltham Forest,H,London,54.68279,1450
E01004445,00BH,Waltham Forest,H,London,33.64509,6680
E01004446,00BH,Waltham Forest,H,London,34.75177,6311
E01004447,00BH,Waltham Forest,H,London,26.44891,9914
E01004448,00BH,Waltham Forest,H,London,36.44516,5714
E01004449,00BH,Waltham Forest,H,London,58.20578,1019
E01004450,00BH,Waltham Forest,H,London,21.27072,13046
E01004451,00BH,Waltham Forest,H,London,19.75219,14163
E01004452,00BH,Waltham Forest,H,London,30.45848,7998
E01004453,00BH,Waltham Forest,H,London,30.91027,7800
E01004454,00BH,Waltham Forest,H,London,29.12834,8588
E01004455,00BH,Waltham Forest,H,London,39.47374,4719
E01004456,00BH,Waltham Forest,H,London,53.34102,1647
E01004457,00BH,Waltham Forest,H,London,34.58047,6363
E01004458,00BH,Waltham Forest,H,London,35.87172,5908
E01004459,00BH,Waltham Forest,H,London,50.66467,2062
E01004460,00BH,Waltham Forest,H,London,43.50196,3576
E01004461,00BH,Waltham Forest,H,London,27.36568,9439
E01004462,00BH,Waltham Forest,H,London,39.11089,4837
E01004463,00BH,Waltham Forest,H,London,27.7341,9263
E01004464,00BH,Waltham Forest,H,London,51.65975,1897
E01004465,00BH,Waltham Forest,H,London,27.27338,9497
E01004466,00BH,Waltham Forest,H,London,24.43348,11016
E01004467,00BH,Waltham Forest,H,London,43.17799,3654
E01004468,00BH,Waltham Forest,H,London,23.77165,11427
E01004469,00BH,Waltham Forest,H,London,58.63116,964
E01004470,00BH,Waltham Forest,H,London,45.07037,3208
E01004471,00BH,Waltham Forest,H,London,40.21426,4499
E01004472,00BJ,Wandsworth,H,London,14.10782,19120
E01004473,00BJ,Wandsworth,H,London,21.11389,13173
E01004474,00BJ,Wandsworth,H,London,23.80586,11401
E01004475,00BJ,Wandsworth,H,London,23.70232,11468
E01004476,00BJ,Wandsworth,H,London,16.63984,16797
E01004477,00BJ,Wandsworth,H,London,7.1741,27590
E01004478,00BJ,Wandsworth,H,London,6.631073,28268
E01004479,00BJ,Wandsworth,H,London,12.30085,21173
E01004480,00BJ,Wandsworth,H,London,14.51025,18705
E01004481,00BJ,Wandsworth,H,London,19.9534,14029
E01004482,00BJ,Wandsworth,H,London,22.21129,12405
E01004483,00BJ,Wandsworth,H,London,15.65587,17655
E01004484,00BJ,Wandsworth,H,London,22.27456,12352
E01004485,00BJ,Wandsworth,H,London,20.73757,13444
E01004486,00BJ,Wandsworth,H,London,24.25429,11123
E01004487,00BJ,Wandsworth,H,London,26.74938,9757
E01004488,00BJ,Wandsworth,H,London,22.57738,12162
E01004489,00BJ,Wandsworth,H,London,27.37379,9431
E01004490,00BJ,Wandsworth,H,London,12.5526,20893
E01004491,00BJ,Wandsworth,H,London,20.40061,13697
E01004492,00BJ,Wandsworth,H,London,23.40773,11643
E01004493,00BJ,Wandsworth,H,London,25.59137,10354
E01004494,00BJ,Wandsworth,H,London,24.18069,11165
E01004495,00BJ,Wandsworth,H,London,29.6943,8323
E01004496,00BJ,Wandsworth,H,London,18.19223,15422
E01004497,00BJ,Wandsworth,H,London,18.371,15276
E01004498,00BJ,Wandsworth,H,London,16.1061,17263
E01004499,00BJ,Wandsworth,H,London,18.3247,15311
E01004500,00BJ,Wandsworth,H,London,17.75483,15810
E01004501,00BJ,Wandsworth,H,London,18.87319,14863
E01004502,00BJ,Wandsworth,H,London,12.69235,20740
E01004503,00BJ,Wandsworth,H,London,22.93573,11932
E01004504,00BJ,Wandsworth,H,London,11.29466,22370
E01004505,00BJ,Wandsworth,H,London,13.12044,20248
E01004506,00BJ,Wandsworth,H,London,11.48743,22142
E01004507,00BJ,Wandsworth,H,London,12.03058,21504
E01004508,00BJ,Wandsworth,H,London,19.49464,14369
E01004509,00BJ,Wandsworth,H,London,18.49435,15186
E01004510,00BJ,Wandsworth,H,London,18.63525,15070
E01004511,00BJ,Wandsworth,H,London,11.36601,22264
E01004512,00BJ,Wandsworth,H,London,14.77409,18462
E01004513,00BJ,Wandsworth,H,London,19.68742,14218
E01004514,00BJ,Wandsworth,H,London,15.58276,17722
E01004515,00BJ,Wandsworth,H,London,24.55419,10940
E01004516,00BJ,Wandsworth,H,London,14.27274,18925
E01004517,00BJ,Wandsworth,H,London,29.9188,8230
E01004518,00BJ,Wandsworth,H,London,20.24181,13813
E01004519,00BJ,Wandsworth,H,London,23.7424,11445
E01004520,00BJ,Wandsworth,H,London,19.39195,14452
E01004521,00BJ,Wandsworth,H,London,27.45858,9389
E01004522,00BJ,Wandsworth,H,London,24.01142,11268
E01004523,00BJ,Wandsworth,H,London,26.73001,9763
E01004524,00BJ,Wandsworth,H,London,40.82504,4319
E01004525,00BJ,Wandsworth,H,London,28.17178,9034
E01004526,00BJ,Wandsworth,H,London,35.51772,6036
E01004527,00BJ,Wandsworth,H,London,27.37283,9433
E01004528,00BJ,Wandsworth,H,London,30.86472,7824
E01004529,00BJ,Wandsworth,H,London,23.62919,11515
E01004530,00BJ,Wandsworth,H,London,23.61194,11528
E01004531,00BJ,Wandsworth,H,London,28.26062,8992
E01004532,00BJ,Wandsworth,H,London,19.92202,14054
E01004533,00BJ,Wandsworth,H,London,29.01941,8648
E01004534,00BJ,Wandsworth,H,London,20.65741,13503
E01004535,00BJ,Wandsworth,H,London,47.59013,2656
E01004536,00BJ,Wandsworth,H,London,35.92626,5882
E01004537,00BJ,Wandsworth,H,London,36.40665,5735
E01004538,00BJ,Wandsworth,H,London,32.20101,7262
E01004539,00BJ,Wandsworth,H,London,42.85145,3738
E01004540,00BJ,Wandsworth,H,London,37.55883,5335
E01004541,00BJ,Wandsworth,H,London,44.63206,3312
E01004542,00BJ,Wandsworth,H,London,10.92784,22812
E01004543,00BJ,Wandsworth,H,London,13.18688,20168
E01004544,00BJ,Wandsworth,H,London,15.7604,17555
E01004545,00BJ,Wandsworth,H,London,14.11077,19115
E01004546,00BJ,Wandsworth,H,London,12.62515,20812
E01004547,00BJ,Wandsworth,H,London,28.10051,9073
E01004548,00BJ,Wandsworth,H,London,22.19012,12420
E01004549,00BJ,Wandsworth,H,London,30.14001,8135
E01004550,00BJ,Wandsworth,H,London,18.12616,15481
E01004551,00BJ,Wandsworth,H,London,30.86596,7823
E01004552,00BJ,Wandsworth,H,London,17.54198,15985
E01004553,00BJ,Wandsworth,H,London,18.31474,15325
E01004554,00BJ,Wandsworth,H,London,10.66764,23136
E01004555,00BJ,Wandsworth,H,London,9.429711,24779
E01004556,00BJ,Wandsworth,H,London,6.890344,27955
E01004557,00BJ,Wandsworth,H,London,14.66193,18569
E01004558,00BJ,Wandsworth,H,London,11.63802,21970
