LSOA11CD,Borough,All categories: Economic activity,Economically active: Total,Economically active: Employee: Part-time,Economically active: Employee: Full-time,Economically active: Self-employed with employees: Part-time,Economically active: Self-employed with employees: Full-time,Economically active: Self-employed without employees: Part-time,Economically active: Self-employed without employees: Full-time,Economically active: Unemployed,Economically active: Full-time student,Economically inactive: Total,Economically inactive: Retired,Economically inactive: Student (including full-time students),Economically inactive: Looking after home or family,Economically inactive: Long-term sick or disabled,Economically inactive: Other
E01003114,Lambeth ,1465,1174.0,144.0,719.0,3.0,25.0,36.0,122.0,73.0,52.0,291.0,77.0,92.0,51.0,39.0,32.0
E01003115,Lambeth ,1255,1013.0,117.0,595.0,5.0,23.0,45.0,98.0,86.0,44.0,242.0,53.0,68.0,57.0,37.0,27.0
E01003116,Lambeth ,1217,893.0,117.0,504.0,8.0,38.0,48.0,94.0,47.0,37.0,324.0,100.0,76.0,69.0,41.0,38.0
E01003117,Lambeth ,1558,1261.0,123.0,753.0,6.0,40.0,71.0,127.0,82.0,59.0,297.0,106.0,61.0,44.0,39.0,47.0
E01003118,Lambeth ,1375,1049.0,122.0,623.0,9.0,36.0,72.0,99.0,60.0,28.0,326.0,96.0,80.0,59.0,49.0,42.0
E01003119,Lambeth ,1516,1236.0,134.0,708.0,7.0,30.0,67.0,133.0,82.0,75.0,280.0,52.0,79.0,52.0,49.0,48.0
E01003120,Lambeth ,1613,1284.0,154.0,754.0,5.0,16.0,62.0,110.0,119.0,64.0,329.0,59.0,76.0,56.0,78.0,60.0
E01003121,Lambeth ,1183,860.0,171.0,412.0,0.0,20.0,21.0,51.0,118.0,67.0,323.0,76.0,71.0,68.0,59.0,49.0
E01003122,Lambeth ,1507,1196.0,105.0,773.0,6.0,28.0,57.0,87.0,84.0,56.0,311.0,64.0,113.0,45.0,50.0,39.0
E01003123,Lambeth ,1250,1041.0,109.0,611.0,3.0,40.0,60.0,124.0,64.0,30.0,209.0,66.0,69.0,34.0,20.0,20.0
E01003124,Lambeth ,1155,866.0,113.0,514.0,1.0,21.0,34.0,69.0,64.0,50.0,289.0,59.0,106.0,34.0,44.0,46.0
E01003125,Lambeth ,1222,846.0,148.0,404.0,4.0,18.0,25.0,55.0,112.0,80.0,376.0,79.0,93.0,78.0,64.0,62.0
E01003126,Lambeth ,1171,876.0,150.0,473.0,7.0,12.0,32.0,73.0,76.0,53.0,295.0,57.0,103.0,45.0,51.0,39.0
E01003127,Lambeth ,1422,1130.0,126.0,658.0,6.0,36.0,39.0,110.0,110.0,45.0,292.0,61.0,92.0,49.0,41.0,49.0
E01003128,Lambeth ,1143,859.0,120.0,485.0,5.0,12.0,28.0,59.0,102.0,48.0,284.0,55.0,82.0,46.0,50.0,51.0
E01003129,Lambeth ,1537,1254.0,154.0,780.0,4.0,18.0,50.0,98.0,93.0,57.0,283.0,55.0,118.0,31.0,36.0,43.0
E01003130,Lambeth ,1384,1117.0,148.0,672.0,3.0,27.0,59.0,109.0,67.0,32.0,267.0,84.0,72.0,42.0,32.0,37.0
E01003131,Lambeth ,1141,895.0,107.0,551.0,4.0,26.0,47.0,79.0,45.0,36.0,246.0,78.0,71.0,51.0,18.0,28.0
E01003132,Lambeth ,1033,678.0,118.0,342.0,2.0,9.0,23.0,70.0,72.0,42.0,355.0,88.0,83.0,45.0,82.0,57.0
E01003133,Lambeth ,1351,1084.0,128.0,629.0,5.0,27.0,64.0,98.0,90.0,43.0,267.0,55.0,63.0,38.0,67.0,44.0
E01003134,Lambeth ,1184,902.0,122.0,516.0,3.0,24.0,39.0,106.0,66.0,26.0,282.0,92.0,60.0,39.0,35.0,56.0
E01003135,Lambeth ,1336,1029.0,127.0,579.0,9.0,26.0,48.0,120.0,85.0,35.0,307.0,76.0,65.0,45.0,81.0,40.0
E01003136,Lambeth ,1255,991.0,106.0,592.0,1.0,18.0,40.0,105.0,77.0,52.0,264.0,66.0,64.0,47.0,49.0,38.0
E01003137,Lambeth ,1125,825.0,121.0,453.0,4.0,9.0,25.0,61.0,96.0,56.0,300.0,87.0,58.0,62.0,62.0,31.0
E01003138,Lambeth ,1266,1114.0,86.0,750.0,8.0,38.0,54.0,106.0,40.0,32.0,152.0,52.0,28.0,26.0,20.0,26.0
E01003139,Lambeth ,1138,853.0,130.0,445.0,7.0,19.0,57.0,85.0,52.0,58.0,285.0,95.0,74.0,51.0,26.0,39.0
E01003140,Lambeth ,1078,823.0,137.0,396.0,1.0,23.0,50.0,93.0,63.0,60.0,255.0,92.0,63.0,43.0,27.0,30.0
E01003141,Lambeth ,1262,901.0,134.0,501.0,3.0,21.0,41.0,80.0,77.0,44.0,361.0,121.0,75.0,58.0,59.0,48.0
E01003142,Lambeth ,961,658.0,84.0,331.0,6.0,28.0,35.0,61.0,67.0,46.0,303.0,91.0,77.0,54.0,46.0,35.0
E01003143,Lambeth ,1018,697.0,114.0,350.0,7.0,17.0,28.0,65.0,59.0,57.0,321.0,84.0,91.0,65.0,43.0,38.0
E01003144,Lambeth ,1149,843.0,118.0,429.0,6.0,37.0,52.0,100.0,61.0,40.0,306.0,108.0,86.0,49.0,36.0,27.0
E01003145,Lambeth ,1357,1063.0,124.0,631.0,11.0,18.0,55.0,105.0,87.0,32.0,294.0,82.0,69.0,55.0,39.0,49.0
E01003146,Lambeth ,1118,822.0,114.0,411.0,1.0,26.0,42.0,96.0,82.0,50.0,296.0,65.0,94.0,66.0,35.0,36.0
E01003147,Lambeth ,1534,1151.0,169.0,596.0,6.0,27.0,69.0,119.0,91.0,74.0,383.0,111.0,100.0,69.0,47.0,56.0
E01003148,Lambeth ,1360,1080.0,110.0,654.0,8.0,21.0,68.0,116.0,72.0,31.0,280.0,56.0,60.0,67.0,53.0,44.0
E01003149,Lambeth ,1327,1037.0,121.0,589.0,1.0,35.0,74.0,105.0,73.0,39.0,290.0,105.0,59.0,50.0,34.0,42.0
E01003150,Lambeth ,1275,987.0,122.0,564.0,2.0,20.0,41.0,82.0,104.0,52.0,288.0,77.0,58.0,54.0,40.0,59.0
E01003151,Lambeth ,1314,922.0,143.0,515.0,6.0,6.0,28.0,59.0,111.0,54.0,392.0,89.0,107.0,68.0,58.0,70.0
E01003152,Lambeth ,1502,1170.0,141.0,708.0,8.0,24.0,56.0,134.0,57.0,42.0,332.0,93.0,91.0,61.0,27.0,60.0
E01003153,Lambeth ,1786,1557.0,115.0,1025.0,10.0,29.0,70.0,152.0,74.0,82.0,229.0,48.0,94.0,36.0,24.0,27.0
E01003154,Lambeth ,1388,1008.0,135.0,548.0,5.0,18.0,42.0,82.0,107.0,71.0,380.0,103.0,94.0,53.0,74.0,56.0
E01003155,Lambeth ,1442,1120.0,102.0,698.0,7.0,29.0,58.0,133.0,66.0,27.0,322.0,89.0,65.0,49.0,63.0,56.0
E01003156,Lambeth ,1206,955.0,93.0,636.0,2.0,12.0,35.0,84.0,60.0,33.0,251.0,75.0,66.0,32.0,52.0,26.0
E01003157,Lambeth ,1171,958.0,105.0,679.0,2.0,19.0,30.0,59.0,53.0,11.0,213.0,57.0,47.0,52.0,33.0,24.0
E01003158,Lambeth ,1319,1164.0,78.0,887.0,6.0,29.0,27.0,89.0,29.0,19.0,155.0,63.0,30.0,32.0,16.0,14.0
E01003159,Lambeth ,1135,858.0,134.0,503.0,2.0,13.0,33.0,46.0,73.0,54.0,277.0,72.0,82.0,32.0,43.0,48.0
E01003160,Lambeth ,1065,751.0,172.0,345.0,5.0,10.0,35.0,46.0,74.0,64.0,314.0,57.0,91.0,62.0,41.0,63.0
E01003161,Lambeth ,931,738.0,61.0,505.0,4.0,14.0,28.0,57.0,39.0,30.0,193.0,55.0,55.0,45.0,13.0,25.0
E01003162,Lambeth ,1496,1084.0,234.0,482.0,10.0,20.0,37.0,54.0,159.0,88.0,412.0,76.0,124.0,69.0,72.0,71.0
E01003163,Lambeth ,1154,882.0,114.0,542.0,3.0,22.0,36.0,75.0,56.0,34.0,272.0,111.0,63.0,43.0,23.0,32.0
E01003164,Lambeth ,1645,1266.0,157.0,741.0,6.0,24.0,45.0,118.0,102.0,73.0,379.0,87.0,91.0,58.0,69.0,74.0
E01003165,Lambeth ,1172,865.0,107.0,511.0,4.0,32.0,49.0,81.0,45.0,36.0,307.0,114.0,73.0,53.0,41.0,26.0
E01003166,Lambeth ,1771,1431.0,211.0,846.0,8.0,41.0,59.0,103.0,116.0,47.0,340.0,81.0,97.0,55.0,52.0,55.0
E01003167,Lambeth ,1258,990.0,138.0,590.0,6.0,27.0,60.0,88.0,49.0,32.0,268.0,107.0,53.0,51.0,28.0,29.0
E01003168,Lambeth ,1159,803.0,145.0,399.0,1.0,10.0,32.0,54.0,107.0,55.0,356.0,96.0,101.0,54.0,63.0,42.0
E01003169,Lambeth ,1894,1499.0,185.0,906.0,9.0,25.0,69.0,106.0,127.0,72.0,395.0,105.0,93.0,54.0,82.0,61.0
E01003170,Lambeth ,1335,1068.0,150.0,647.0,8.0,29.0,55.0,96.0,51.0,32.0,267.0,135.0,46.0,43.0,21.0,22.0
E01003171,Lambeth ,1407,1140.0,121.0,723.0,3.0,19.0,34.0,107.0,86.0,47.0,267.0,55.0,82.0,31.0,45.0,54.0
E01003172,Lambeth ,1460,1095.0,150.0,619.0,3.0,20.0,31.0,78.0,123.0,71.0,365.0,81.0,94.0,65.0,68.0,57.0
E01003173,Lambeth ,1312,1074.0,130.0,641.0,7.0,17.0,48.0,128.0,52.0,51.0,238.0,94.0,64.0,25.0,23.0,32.0
E01003174,Lambeth ,1442,1059.0,213.0,547.0,2.0,14.0,37.0,48.0,122.0,76.0,383.0,50.0,125.0,66.0,70.0,72.0
E01003175,Lambeth ,1143,811.0,165.0,404.0,3.0,8.0,30.0,41.0,99.0,61.0,332.0,56.0,109.0,49.0,76.0,42.0
E01003176,Lambeth ,1305,949.0,179.0,499.0,4.0,16.0,41.0,45.0,100.0,65.0,356.0,73.0,91.0,73.0,54.0,65.0
E01003177,Lambeth ,1333,1060.0,136.0,637.0,8.0,17.0,47.0,96.0,70.0,49.0,273.0,60.0,84.0,52.0,40.0,37.0
E01003178,Lambeth ,1354,1121.0,111.0,724.0,5.0,30.0,47.0,112.0,60.0,32.0,233.0,50.0,72.0,24.0,45.0,42.0
E01003179,Lambeth ,1205,832.0,182.0,386.0,6.0,10.0,22.0,45.0,113.0,68.0,373.0,54.0,138.0,67.0,60.0,54.0
E01003180,Lambeth ,1212,922.0,123.0,545.0,2.0,13.0,27.0,75.0,83.0,54.0,290.0,68.0,91.0,26.0,65.0,40.0
E01003181,Lambeth ,1171,852.0,102.0,518.0,8.0,15.0,28.0,52.0,77.0,52.0,319.0,86.0,74.0,37.0,81.0,41.0
E01003182,Lambeth ,1420,1014.0,145.0,534.0,4.0,33.0,37.0,91.0,92.0,78.0,406.0,83.0,133.0,64.0,68.0,58.0
E01003183,Lambeth ,1188,851.0,131.0,476.0,2.0,13.0,17.0,55.0,87.0,70.0,337.0,71.0,90.0,43.0,85.0,48.0
E01003184,Lambeth ,979,676.0,119.0,338.0,5.0,4.0,22.0,21.0,103.0,64.0,303.0,47.0,86.0,68.0,58.0,44.0
E01003185,Lambeth ,1343,1053.0,109.0,704.0,4.0,10.0,38.0,60.0,80.0,48.0,290.0,64.0,85.0,31.0,69.0,41.0
E01003186,Lambeth ,1622,1293.0,126.0,795.0,5.0,33.0,58.0,131.0,81.0,64.0,329.0,71.0,125.0,40.0,52.0,41.0
E01003187,Lambeth ,1200,852.0,147.0,414.0,4.0,6.0,28.0,46.0,118.0,89.0,348.0,78.0,121.0,32.0,69.0,48.0
E01003188,Lambeth ,1029,709.0,123.0,372.0,5.0,8.0,30.0,33.0,101.0,37.0,320.0,63.0,90.0,37.0,76.0,54.0
E01003189,Lewisham ,1101,710.0,142.0,363.0,6.0,12.0,22.0,39.0,84.0,42.0,391.0,82.0,93.0,73.0,90.0,53.0
E01003190,Lewisham ,1284,904.0,225.0,423.0,2.0,14.0,19.0,68.0,101.0,52.0,380.0,82.0,80.0,82.0,88.0,48.0
E01003191,Lewisham ,1044,752.0,143.0,400.0,1.0,9.0,26.0,51.0,83.0,39.0,292.0,80.0,54.0,69.0,60.0,29.0
E01003192,Lewisham ,1164,788.0,176.0,382.0,5.0,9.0,14.0,41.0,110.0,51.0,376.0,113.0,57.0,69.0,85.0,52.0
E01003193,Lewisham ,1138,791.0,162.0,406.0,4.0,16.0,26.0,62.0,74.0,41.0,347.0,140.0,50.0,57.0,72.0,28.0
E01003194,Lewisham ,1218,871.0,197.0,442.0,8.0,19.0,29.0,59.0,77.0,40.0,347.0,120.0,63.0,61.0,55.0,48.0
E01003195,Lewisham ,1099,820.0,141.0,472.0,3.0,21.0,35.0,48.0,45.0,55.0,279.0,99.0,59.0,54.0,37.0,30.0
E01003196,Lewisham ,1130,777.0,168.0,400.0,6.0,18.0,26.0,45.0,77.0,37.0,353.0,97.0,89.0,69.0,66.0,32.0
E01003197,Lewisham ,1156,769.0,160.0,392.0,6.0,11.0,10.0,44.0,97.0,49.0,387.0,100.0,80.0,78.0,86.0,43.0
E01003198,Lewisham ,1051,795.0,97.0,504.0,4.0,23.0,36.0,60.0,46.0,25.0,256.0,95.0,48.0,49.0,40.0,24.0
E01003199,Lewisham ,1358,1103.0,124.0,703.0,10.0,31.0,54.0,97.0,47.0,37.0,255.0,80.0,55.0,63.0,26.0,31.0
E01003200,Lewisham ,1251,996.0,107.0,644.0,3.0,44.0,46.0,88.0,33.0,31.0,255.0,110.0,66.0,49.0,15.0,15.0
E01003201,Lewisham ,1224,895.0,135.0,488.0,4.0,15.0,51.0,65.0,90.0,47.0,329.0,75.0,90.0,54.0,73.0,37.0
E01003202,Lewisham ,1194,949.0,105.0,640.0,3.0,28.0,52.0,76.0,26.0,19.0,245.0,134.0,48.0,40.0,9.0,14.0
E01003203,Lewisham ,1424,1115.0,132.0,720.0,7.0,17.0,43.0,66.0,86.0,44.0,309.0,85.0,81.0,47.0,53.0,43.0
E01003204,Lewisham ,1055,821.0,98.0,480.0,2.0,23.0,26.0,73.0,83.0,36.0,234.0,66.0,62.0,45.0,26.0,35.0
E01003205,Lewisham ,937,569.0,109.0,235.0,5.0,9.0,31.0,34.0,95.0,51.0,368.0,76.0,135.0,46.0,51.0,60.0
E01003206,Lewisham ,1209,950.0,95.0,556.0,5.0,33.0,65.0,103.0,62.0,31.0,259.0,78.0,63.0,57.0,48.0,13.0
E01003207,Lewisham ,1069,726.0,135.0,378.0,0.0,9.0,29.0,38.0,58.0,79.0,343.0,73.0,132.0,44.0,57.0,37.0
E01003209,Lewisham ,1606,1183.0,200.0,554.0,2.0,16.0,49.0,84.0,93.0,185.0,423.0,78.0,214.0,42.0,44.0,45.0
E01003210,Lewisham ,1460,1176.0,168.0,641.0,3.0,27.0,61.0,97.0,86.0,93.0,284.0,55.0,94.0,39.0,58.0,38.0
E01003211,Lewisham ,1292,1043.0,154.0,610.0,4.0,23.0,58.0,91.0,54.0,49.0,249.0,62.0,70.0,35.0,48.0,34.0
E01003212,Lewisham ,1619,1237.0,153.0,673.0,4.0,25.0,58.0,114.0,83.0,127.0,382.0,115.0,148.0,45.0,48.0,26.0
E01003213,Lewisham ,1604,1249.0,157.0,699.0,4.0,24.0,71.0,119.0,98.0,77.0,355.0,69.0,163.0,36.0,44.0,43.0
E01003214,Lewisham ,1376,1044.0,164.0,547.0,7.0,21.0,36.0,87.0,100.0,82.0,332.0,61.0,100.0,54.0,81.0,36.0
E01003215,Lewisham ,1662,1127.0,136.0,510.0,3.0,17.0,58.0,74.0,64.0,265.0,535.0,54.0,386.0,31.0,31.0,33.0
E01003216,Lewisham ,1390,1014.0,177.0,517.0,5.0,33.0,29.0,79.0,87.0,87.0,376.0,86.0,107.0,64.0,63.0,56.0
E01003217,Lewisham ,1169,866.0,155.0,477.0,7.0,16.0,27.0,74.0,56.0,54.0,303.0,109.0,69.0,66.0,27.0,32.0
E01003218,Lewisham ,1092,823.0,138.0,470.0,5.0,26.0,21.0,61.0,52.0,50.0,269.0,91.0,77.0,52.0,24.0,25.0
E01003219,Lewisham ,1216,904.0,150.0,499.0,3.0,30.0,26.0,71.0,62.0,63.0,312.0,129.0,89.0,40.0,23.0,31.0
E01003220,Lewisham ,1159,863.0,150.0,467.0,2.0,19.0,30.0,66.0,74.0,55.0,296.0,92.0,67.0,44.0,58.0,35.0
E01003221,Lewisham ,1428,987.0,156.0,544.0,6.0,44.0,32.0,56.0,95.0,54.0,441.0,136.0,102.0,91.0,69.0,43.0
E01003222,Lewisham ,1181,855.0,147.0,465.0,7.0,20.0,33.0,47.0,83.0,53.0,326.0,92.0,87.0,50.0,48.0,49.0
E01003223,Lewisham ,1249,900.0,138.0,487.0,7.0,46.0,31.0,75.0,56.0,60.0,349.0,123.0,94.0,62.0,30.0,40.0
E01003224,Lewisham ,1249,916.0,153.0,503.0,6.0,15.0,38.0,68.0,81.0,52.0,333.0,105.0,103.0,34.0,44.0,47.0
E01003225,Lewisham ,1162,904.0,136.0,510.0,5.0,30.0,47.0,87.0,54.0,35.0,258.0,108.0,68.0,32.0,28.0,22.0
E01003226,Lewisham ,1365,1087.0,184.0,611.0,7.0,24.0,54.0,97.0,58.0,52.0,278.0,67.0,98.0,45.0,38.0,30.0
E01003227,Lewisham ,1277,1018.0,143.0,600.0,6.0,23.0,48.0,91.0,73.0,34.0,259.0,93.0,65.0,37.0,35.0,29.0
E01003228,Lewisham ,1168,939.0,102.0,604.0,8.0,17.0,49.0,93.0,45.0,21.0,229.0,89.0,38.0,32.0,44.0,26.0
E01003229,Lewisham ,1156,812.0,122.0,443.0,6.0,22.0,30.0,53.0,95.0,41.0,344.0,99.0,66.0,53.0,77.0,49.0
E01003230,Lewisham ,1458,1091.0,169.0,619.0,8.0,20.0,47.0,94.0,87.0,47.0,367.0,74.0,90.0,65.0,84.0,54.0
E01003231,Lewisham ,1234,932.0,136.0,502.0,6.0,11.0,45.0,110.0,62.0,60.0,302.0,88.0,88.0,47.0,37.0,42.0
E01003232,Lewisham ,1283,968.0,156.0,537.0,7.0,28.0,47.0,77.0,73.0,43.0,315.0,107.0,83.0,49.0,30.0,46.0
E01003233,Lewisham ,1297,967.0,161.0,559.0,2.0,22.0,45.0,81.0,62.0,35.0,330.0,106.0,93.0,59.0,41.0,31.0
E01003235,Lewisham ,930,647.0,124.0,326.0,3.0,25.0,20.0,41.0,65.0,43.0,283.0,96.0,56.0,59.0,49.0,23.0
E01003236,Lewisham ,1061,674.0,104.0,360.0,7.0,21.0,24.0,57.0,70.0,31.0,387.0,109.0,76.0,77.0,73.0,52.0
E01003237,Lewisham ,1002,668.0,152.0,339.0,1.0,6.0,16.0,43.0,69.0,42.0,334.0,94.0,70.0,67.0,62.0,41.0
E01003238,Lewisham ,959,672.0,139.0,361.0,6.0,9.0,17.0,35.0,74.0,31.0,287.0,82.0,55.0,65.0,59.0,26.0
E01003239,Lewisham ,964,688.0,134.0,354.0,4.0,15.0,9.0,50.0,76.0,46.0,276.0,86.0,66.0,59.0,43.0,22.0
E01003240,Lewisham ,1230,864.0,154.0,476.0,3.0,9.0,25.0,58.0,93.0,46.0,366.0,108.0,61.0,88.0,62.0,47.0
E01003241,Lewisham ,1116,734.0,114.0,357.0,4.0,18.0,32.0,69.0,94.0,46.0,382.0,151.0,61.0,52.0,63.0,55.0
E01003243,Lewisham ,936,624.0,140.0,288.0,5.0,19.0,25.0,44.0,66.0,37.0,312.0,87.0,67.0,63.0,50.0,45.0
E01003244,Lewisham ,1075,746.0,160.0,350.0,5.0,12.0,16.0,39.0,107.0,57.0,329.0,48.0,108.0,73.0,47.0,53.0
E01003245,Lewisham ,1044,700.0,152.0,345.0,6.0,11.0,10.0,27.0,81.0,68.0,344.0,46.0,119.0,72.0,59.0,48.0
E01003246,Lewisham ,1088,743.0,132.0,372.0,3.0,19.0,21.0,49.0,76.0,71.0,345.0,56.0,120.0,55.0,52.0,62.0
E01003247,Lewisham ,1476,1163.0,119.0,755.0,5.0,24.0,33.0,81.0,66.0,80.0,313.0,61.0,129.0,45.0,40.0,38.0
E01003248,Lewisham ,1179,851.0,129.0,475.0,4.0,23.0,21.0,51.0,101.0,47.0,328.0,46.0,110.0,72.0,54.0,46.0
E01003249,Lewisham ,1551,1157.0,142.0,703.0,1.0,12.0,22.0,79.0,119.0,79.0,394.0,73.0,139.0,46.0,75.0,61.0
E01003250,Lewisham ,1378,1032.0,121.0,637.0,2.0,18.0,26.0,46.0,111.0,71.0,346.0,67.0,112.0,59.0,58.0,50.0
E01003251,Lewisham ,1389,913.0,182.0,440.0,5.0,14.0,30.0,37.0,136.0,69.0,476.0,76.0,151.0,107.0,74.0,68.0
E01003252,Lewisham ,1038,656.0,152.0,265.0,7.0,15.0,17.0,21.0,112.0,67.0,382.0,71.0,99.0,84.0,66.0,62.0
E01003253,Lewisham ,1109,778.0,120.0,396.0,4.0,16.0,36.0,50.0,80.0,76.0,331.0,80.0,84.0,43.0,65.0,59.0
E01003254,Lewisham ,1090,841.0,118.0,488.0,6.0,23.0,68.0,79.0,29.0,30.0,249.0,116.0,45.0,38.0,16.0,34.0
E01003255,Lewisham ,1569,1304.0,148.0,786.0,7.0,29.0,63.0,151.0,85.0,35.0,265.0,67.0,60.0,53.0,45.0,40.0
E01003256,Lewisham ,1555,1138.0,172.0,592.0,11.0,19.0,57.0,93.0,103.0,91.0,417.0,101.0,130.0,68.0,71.0,47.0
E01003257,Lewisham ,1152,846.0,129.0,437.0,4.0,31.0,58.0,91.0,54.0,42.0,306.0,139.0,58.0,32.0,51.0,26.0
E01003258,Lewisham ,1001,697.0,134.0,334.0,3.0,6.0,25.0,45.0,93.0,57.0,304.0,60.0,92.0,64.0,59.0,29.0
E01003259,Lewisham ,1257,967.0,135.0,571.0,3.0,15.0,42.0,94.0,66.0,41.0,290.0,103.0,68.0,45.0,39.0,35.0
E01003260,Lewisham ,1246,995.0,191.0,488.0,10.0,26.0,62.0,94.0,69.0,55.0,251.0,98.0,66.0,36.0,29.0,22.0
E01003261,Lewisham ,1115,874.0,131.0,475.0,5.0,31.0,52.0,80.0,58.0,42.0,241.0,69.0,59.0,47.0,35.0,31.0
E01003262,Lewisham ,1005,790.0,132.0,443.0,4.0,16.0,36.0,84.0,43.0,32.0,215.0,55.0,46.0,45.0,39.0,30.0
E01003263,Lewisham ,1138,817.0,148.0,422.0,3.0,30.0,33.0,61.0,85.0,35.0,321.0,123.0,46.0,71.0,59.0,22.0
E01003264,Lewisham ,1140,797.0,141.0,450.0,6.0,19.0,40.0,67.0,40.0,34.0,343.0,126.0,71.0,59.0,61.0,26.0
E01003265,Lewisham ,1118,797.0,116.0,426.0,3.0,12.0,27.0,61.0,105.0,47.0,321.0,79.0,67.0,72.0,54.0,49.0
E01003266,Lewisham ,1214,764.0,150.0,394.0,4.0,10.0,24.0,55.0,88.0,39.0,450.0,146.0,97.0,65.0,99.0,43.0
E01003267,Lewisham ,1092,727.0,144.0,373.0,0.0,15.0,17.0,56.0,73.0,49.0,365.0,123.0,64.0,58.0,76.0,44.0
E01003268,Lewisham ,1271,978.0,166.0,550.0,6.0,33.0,30.0,73.0,68.0,52.0,293.0,87.0,91.0,48.0,31.0,36.0
E01003269,Lewisham ,1168,839.0,151.0,443.0,6.0,37.0,29.0,63.0,69.0,41.0,329.0,117.0,70.0,55.0,59.0,28.0
E01003270,Lewisham ,1264,979.0,161.0,589.0,7.0,22.0,31.0,80.0,53.0,36.0,285.0,130.0,65.0,41.0,29.0,20.0
E01003271,Lewisham ,1265,943.0,186.0,521.0,4.0,42.0,55.0,78.0,35.0,22.0,322.0,174.0,55.0,46.0,25.0,22.0
E01003272,Lewisham ,1592,1164.0,148.0,663.0,4.0,25.0,63.0,97.0,78.0,86.0,428.0,100.0,219.0,39.0,44.0,26.0
E01003273,Lewisham ,1634,1126.0,141.0,454.0,4.0,25.0,40.0,72.0,83.0,307.0,508.0,85.0,300.0,43.0,45.0,35.0
E01003274,Lewisham ,1333,1049.0,182.0,581.0,6.0,27.0,50.0,77.0,64.0,62.0,284.0,90.0,70.0,42.0,36.0,46.0
E01003275,Lewisham ,1196,808.0,140.0,413.0,9.0,13.0,31.0,74.0,75.0,53.0,388.0,103.0,112.0,57.0,69.0,47.0
E01003276,Lewisham ,1375,1034.0,169.0,577.0,11.0,31.0,49.0,79.0,68.0,50.0,341.0,98.0,109.0,49.0,44.0,41.0
E01003277,Lewisham ,1376,1106.0,144.0,592.0,7.0,17.0,69.0,112.0,99.0,66.0,270.0,59.0,78.0,25.0,59.0,49.0
E01003278,Lewisham ,1526,1205.0,175.0,663.0,4.0,22.0,35.0,87.0,82.0,137.0,321.0,112.0,90.0,45.0,34.0,40.0
E01003279,Lewisham ,1257,963.0,139.0,542.0,2.0,16.0,48.0,91.0,51.0,74.0,294.0,125.0,75.0,34.0,35.0,25.0
E01003280,Lewisham ,1150,808.0,159.0,414.0,8.0,25.0,37.0,65.0,59.0,41.0,342.0,90.0,87.0,65.0,60.0,40.0
E01003281,Lewisham ,1115,823.0,112.0,480.0,4.0,29.0,36.0,78.0,48.0,36.0,292.0,129.0,56.0,50.0,35.0,22.0
E01003282,Lewisham ,1981,1586.0,242.0,938.0,9.0,20.0,101.0,97.0,88.0,91.0,395.0,134.0,79.0,67.0,64.0,51.0
E01003283,Lewisham ,1561,1270.0,183.0,766.0,5.0,33.0,71.0,103.0,74.0,35.0,291.0,110.0,84.0,54.0,25.0,18.0
E01003284,Lewisham ,1350,1046.0,144.0,652.0,1.0,12.0,44.0,70.0,78.0,45.0,304.0,103.0,78.0,53.0,40.0,30.0
E01003285,Lewisham ,1249,965.0,147.0,587.0,3.0,20.0,43.0,81.0,46.0,38.0,284.0,107.0,72.0,48.0,28.0,29.0
E01003286,Lewisham ,1134,774.0,154.0,415.0,2.0,16.0,23.0,46.0,80.0,38.0,360.0,130.0,59.0,74.0,57.0,40.0
E01003287,Lewisham ,1459,1145.0,153.0,715.0,8.0,40.0,48.0,94.0,53.0,34.0,314.0,112.0,84.0,57.0,43.0,18.0
E01003288,Lewisham ,1331,910.0,150.0,492.0,9.0,13.0,28.0,47.0,92.0,79.0,421.0,143.0,83.0,83.0,66.0,46.0
E01003290,Lewisham ,1386,1060.0,135.0,586.0,4.0,14.0,30.0,89.0,121.0,81.0,326.0,77.0,88.0,52.0,68.0,41.0
E01003291,Lewisham ,1069,694.0,123.0,369.0,4.0,8.0,20.0,46.0,93.0,31.0,375.0,86.0,79.0,62.0,97.0,51.0
E01003292,Lewisham ,1245,1005.0,120.0,601.0,9.0,13.0,25.0,94.0,69.0,74.0,240.0,68.0,73.0,38.0,33.0,28.0
E01003293,Lewisham ,1167,847.0,110.0,505.0,1.0,19.0,27.0,71.0,60.0,54.0,320.0,80.0,79.0,51.0,64.0,46.0
E01003295,Lewisham ,1280,914.0,130.0,445.0,5.0,19.0,45.0,76.0,106.0,88.0,366.0,93.0,125.0,48.0,67.0,33.0
E01003296,Lewisham ,1649,1276.0,170.0,794.0,1.0,35.0,32.0,89.0,82.0,73.0,373.0,85.0,116.0,64.0,56.0,52.0
E01003297,Lewisham ,1170,961.0,152.0,544.0,5.0,12.0,29.0,46.0,99.0,74.0,209.0,18.0,74.0,56.0,28.0,33.0
E01003298,Lewisham ,950,660.0,122.0,326.0,2.0,11.0,24.0,31.0,83.0,61.0,290.0,45.0,110.0,55.0,38.0,42.0
E01003299,Lewisham ,1238,869.0,152.0,408.0,2.0,21.0,37.0,56.0,107.0,86.0,369.0,62.0,143.0,67.0,56.0,41.0
E01003300,Lewisham ,1012,700.0,146.0,311.0,2.0,15.0,27.0,37.0,95.0,67.0,312.0,86.0,78.0,49.0,39.0,60.0
