LSOA21CD,Borough,Total: All households,1 room,2 rooms,3 rooms,4 rooms,5 rooms,6 rooms,7 rooms,8 rooms,9 or more rooms
E01002753,Islington ,628,39.0,183.0,117.0,162.0,84.0,23.0,17.0,3.0,0.0
E01002754,Islington ,631,16.0,121.0,168.0,105.0,42.0,68.0,49.0,46.0,16.0
E01002757,Islington ,599,6.0,127.0,174.0,149.0,59.0,55.0,14.0,12.0,3.0
E01002759,Islington ,613,16.0,87.0,138.0,111.0,148.0,69.0,31.0,10.0,3.0
E01002760,Islington ,686,6.0,199.0,202.0,182.0,60.0,25.0,10.0,0.0,2.0
E01002772,Islington ,873,43.0,289.0,238.0,165.0,62.0,40.0,22.0,6.0,8.0
E01002735,Islington ,1130,45.0,462.0,367.0,149.0,39.0,53.0,11.0,4.0,0.0
E01002805,Islington ,717,27.0,289.0,234.0,98.0,34.0,19.0,11.0,3.0,2.0
E01002806,Islington ,699,8.0,203.0,120.0,191.0,115.0,48.0,11.0,1.0,2.0
E01002808,Islington ,867,29.0,230.0,325.0,163.0,74.0,23.0,15.0,2.0,6.0
E01002809,Islington ,739,61.0,234.0,155.0,105.0,79.0,66.0,31.0,3.0,5.0
E01002810,Islington ,795,52.0,227.0,290.0,116.0,55.0,34.0,14.0,1.0,6.0
E01002768,Islington ,846,30.0,339.0,293.0,104.0,42.0,22.0,10.0,4.0,2.0
E01002770,Islington ,912,96.0,359.0,223.0,102.0,58.0,49.0,12.0,10.0,3.0
E01002771,Islington ,669,14.0,187.0,203.0,153.0,65.0,32.0,8.0,3.0,4.0
E01002773,Islington ,685,20.0,334.0,137.0,144.0,32.0,14.0,3.0,0.0,1.0
E01002774,Islington ,1028,35.0,259.0,443.0,178.0,60.0,36.0,7.0,9.0,1.0
E01002732,Islington ,810,22.0,254.0,272.0,125.0,99.0,22.0,9.0,6.0,1.0
E01002734,Islington ,938,56.0,327.0,309.0,184.0,35.0,21.0,1.0,1.0,4.0
E01002736,Islington ,575,3.0,210.0,87.0,211.0,50.0,10.0,1.0,0.0,3.0
E01002737,Islington ,757,11.0,199.0,273.0,196.0,53.0,16.0,5.0,3.0,1.0
E01002751,Islington ,872,7.0,443.0,273.0,96.0,20.0,21.0,9.0,1.0,2.0
E01002742,Islington ,713,8.0,147.0,175.0,97.0,89.0,112.0,36.0,13.0,36.0
E01002747,Islington ,649,15.0,148.0,131.0,137.0,116.0,79.0,16.0,5.0,2.0
E01002748,Islington ,693,58.0,168.0,236.0,103.0,60.0,47.0,13.0,2.0,6.0
E01002749,Islington ,603,4.0,115.0,212.0,116.0,90.0,48.0,11.0,2.0,5.0
E01033493,Islington ,687,5.0,317.0,313.0,28.0,20.0,2.0,1.0,0.0,1.0
E01033494,Islington ,652,9.0,166.0,140.0,109.0,118.0,66.0,31.0,8.0,5.0
E01002730,Islington ,793,69.0,248.0,229.0,91.0,38.0,69.0,36.0,6.0,7.0
E01002733,Islington ,606,9.0,114.0,248.0,64.0,62.0,71.0,28.0,6.0,4.0
E01002763,Islington ,572,16.0,221.0,158.0,80.0,73.0,13.0,3.0,5.0,3.0
E01035651,Islington ,694,13.0,256.0,241.0,116.0,40.0,18.0,5.0,1.0,4.0
E01035652,Islington ,610,42.0,250.0,175.0,82.0,30.0,19.0,9.0,1.0,2.0
E01002769,Islington ,708,8.0,194.0,146.0,99.0,111.0,80.0,49.0,16.0,5.0
E01002785,Islington ,781,37.0,173.0,204.0,107.0,75.0,81.0,65.0,27.0,12.0
E01002788,Islington ,890,72.0,330.0,267.0,99.0,25.0,46.0,27.0,18.0,6.0
E01002789,Islington ,779,19.0,197.0,221.0,88.0,59.0,88.0,72.0,24.0,11.0
E01002738,Islington ,846,28.0,263.0,244.0,121.0,77.0,44.0,38.0,18.0,13.0
E01002741,Islington ,635,44.0,99.0,236.0,172.0,52.0,21.0,4.0,4.0,3.0
E01002743,Islington ,629,9.0,191.0,233.0,76.0,18.0,30.0,41.0,24.0,7.0
E01002744,Islington ,673,12.0,260.0,187.0,112.0,49.0,25.0,15.0,11.0,2.0
E01002752,Islington ,703,11.0,183.0,244.0,125.0,74.0,27.0,22.0,9.0,8.0
E01002764,Islington ,798,28.0,199.0,313.0,169.0,39.0,24.0,9.0,11.0,6.0
E01002783,Islington ,794,44.0,319.0,285.0,96.0,33.0,7.0,5.0,1.0,4.0
E01002784,Islington ,751,32.0,196.0,286.0,109.0,91.0,33.0,2.0,1.0,1.0
E01002786,Islington ,885,23.0,316.0,343.0,120.0,39.0,33.0,6.0,4.0,1.0
E01002787,Islington ,626,34.0,173.0,206.0,138.0,53.0,9.0,8.0,2.0,3.0
E01002762,Islington ,858,25.0,264.0,348.0,102.0,34.0,39.0,29.0,8.0,9.0
E01002767,Islington ,944,9.0,316.0,380.0,131.0,79.0,22.0,1.0,6.0,0.0
E01033486,Islington ,422,2.0,119.0,156.0,85.0,32.0,21.0,5.0,2.0,0.0
E01033487,Islington ,593,5.0,206.0,305.0,54.0,18.0,4.0,0.0,1.0,0.0
E01033488,Islington ,620,34.0,171.0,193.0,199.0,9.0,4.0,8.0,1.0,1.0
E01033491,Islington ,964,133.0,323.0,309.0,110.0,29.0,35.0,17.0,5.0,3.0
E01035653,Islington ,758,33.0,363.0,296.0,59.0,4.0,2.0,1.0,0.0,0.0
E01035654,Islington ,504,18.0,184.0,198.0,70.0,15.0,9.0,8.0,0.0,2.0
E01002777,Islington ,760,20.0,233.0,277.0,129.0,44.0,39.0,9.0,5.0,4.0
E01002778,Islington ,755,3.0,210.0,271.0,200.0,49.0,20.0,2.0,0.0,0.0
E01002779,Islington ,774,20.0,282.0,275.0,98.0,37.0,33.0,16.0,4.0,9.0
E01002781,Islington ,641,24.0,166.0,187.0,171.0,37.0,9.0,43.0,3.0,1.0
E01002782,Islington ,557,18.0,99.0,208.0,150.0,72.0,7.0,1.0,1.0,1.0
E01002739,Islington ,818,22.0,224.0,212.0,146.0,61.0,80.0,50.0,17.0,6.0
E01002740,Islington ,978,24.0,226.0,251.0,160.0,99.0,146.0,39.0,17.0,16.0
E01002745,Islington ,682,17.0,158.0,242.0,142.0,54.0,25.0,17.0,8.0,19.0
E01002795,Islington ,854,24.0,192.0,305.0,177.0,71.0,47.0,18.0,11.0,9.0
E01002796,Islington ,506,52.0,147.0,108.0,68.0,34.0,60.0,24.0,9.0,4.0
E01002716,Islington ,1032,25.0,317.0,396.0,205.0,52.0,28.0,7.0,1.0,1.0
E01002718,Islington ,750,19.0,254.0,189.0,114.0,42.0,58.0,43.0,17.0,14.0
E01002721,Islington ,798,8.0,251.0,402.0,81.0,26.0,22.0,7.0,1.0,0.0
E01002775,Islington ,662,6.0,251.0,211.0,102.0,62.0,12.0,12.0,3.0,3.0
E01002776,Islington ,889,44.0,249.0,331.0,129.0,79.0,27.0,18.0,9.0,3.0
E01002780,Islington ,765,12.0,272.0,228.0,137.0,40.0,51.0,13.0,8.0,4.0
E01002708,Islington ,1000,45.0,320.0,390.0,150.0,58.0,34.0,0.0,0.0,3.0
E01002712,Islington ,611,17.0,187.0,176.0,106.0,96.0,21.0,5.0,1.0,2.0
E01002713,Islington ,1054,4.0,400.0,358.0,167.0,85.0,30.0,8.0,0.0,2.0
E01002765,Islington ,1075,34.0,383.0,304.0,193.0,103.0,36.0,11.0,4.0,7.0
E01002766,Islington ,934,16.0,305.0,333.0,199.0,43.0,32.0,2.0,1.0,3.0
E01002717,Islington ,533,3.0,107.0,171.0,128.0,54.0,22.0,36.0,4.0,8.0
E01002719,Islington ,690,10.0,163.0,260.0,113.0,43.0,41.0,25.0,19.0,16.0
E01002720,Islington ,933,8.0,268.0,403.0,211.0,31.0,7.0,4.0,0.0,1.0
E01002790,Islington ,692,11.0,247.0,221.0,163.0,35.0,7.0,5.0,2.0,1.0
E01002791,Islington ,850,14.0,181.0,363.0,111.0,87.0,41.0,24.0,15.0,14.0
E01002793,Islington ,900,20.0,335.0,290.0,161.0,60.0,21.0,5.0,5.0,3.0
E01002698,Islington ,1037,39.0,403.0,350.0,117.0,47.0,33.0,22.0,7.0,19.0
E01002699,Islington ,742,33.0,210.0,215.0,146.0,61.0,42.0,19.0,7.0,9.0
E01002700,Islington ,609,11.0,105.0,110.0,89.0,100.0,85.0,45.0,33.0,31.0
E01002714,Islington ,721,23.0,232.0,201.0,96.0,29.0,48.0,55.0,29.0,8.0
E01002792,Islington ,883,35.0,213.0,312.0,137.0,74.0,64.0,27.0,10.0,11.0
E01002722,Islington ,697,26.0,262.0,277.0,57.0,41.0,24.0,7.0,2.0,1.0
E01002797,Islington ,874,9.0,275.0,366.0,114.0,60.0,35.0,13.0,2.0,0.0
E01002798,Islington ,896,13.0,137.0,271.0,184.0,172.0,57.0,50.0,7.0,5.0
E01002799,Islington ,857,45.0,226.0,323.0,172.0,67.0,13.0,8.0,2.0,1.0
E01002800,Islington ,793,11.0,270.0,327.0,114.0,30.0,35.0,3.0,1.0,2.0
E01002694,Islington ,666,15.0,188.0,195.0,203.0,55.0,7.0,1.0,2.0,0.0
E01002697,Islington ,824,35.0,205.0,323.0,229.0,23.0,5.0,3.0,0.0,1.0
E01002709,Islington ,703,6.0,170.0,235.0,151.0,108.0,25.0,5.0,1.0,2.0
E01002710,Islington ,644,5.0,151.0,262.0,134.0,35.0,39.0,18.0,0.0,0.0
E01002715,Islington ,686,33.0,212.0,256.0,138.0,14.0,25.0,5.0,2.0,1.0
E01002696,Islington ,860,25.0,199.0,337.0,150.0,55.0,43.0,33.0,8.0,10.0
E01002794,Islington ,1016,27.0,339.0,313.0,148.0,54.0,71.0,34.0,17.0,13.0
E01002801,Islington ,758,24.0,218.0,213.0,110.0,81.0,58.0,34.0,9.0,11.0
E01002802,Islington ,821,38.0,218.0,267.0,85.0,85.0,71.0,25.0,11.0,21.0
E01035655,Islington ,747,17.0,213.0,229.0,89.0,83.0,77.0,14.0,15.0,10.0
E01035656,Islington ,720,26.0,291.0,287.0,80.0,19.0,14.0,1.0,0.0,2.0
E01002695,Islington ,744,48.0,250.0,305.0,105.0,29.0,5.0,1.0,1.0,0.0
E01002711,Islington ,961,40.0,333.0,401.0,106.0,38.0,29.0,7.0,3.0,4.0
E01002727,Islington ,802,25.0,210.0,384.0,144.0,19.0,12.0,2.0,4.0,2.0
E01002728,Islington ,439,19.0,153.0,166.0,68.0,30.0,1.0,0.0,0.0,2.0
E01002729,Islington ,658,9.0,159.0,239.0,82.0,60.0,57.0,30.0,20.0,2.0
E01002707,Islington ,891,27.0,348.0,279.0,171.0,20.0,25.0,9.0,8.0,4.0
E01002723,Islington ,735,28.0,236.0,265.0,153.0,23.0,22.0,5.0,1.0,2.0
E01002724,Islington ,961,30.0,291.0,473.0,118.0,25.0,15.0,6.0,3.0,0.0
E01002725,Islington ,558,51.0,138.0,204.0,114.0,39.0,7.0,1.0,2.0,2.0
E01002726,Islington ,786,8.0,238.0,289.0,194.0,22.0,14.0,12.0,3.0,6.0
E01033489,Islington ,679,13.0,255.0,328.0,63.0,10.0,5.0,3.0,0.0,2.0
E01033490,Islington ,553,36.0,217.0,223.0,50.0,13.0,8.0,3.0,1.0,2.0
E01002701,Islington ,676,23.0,227.0,237.0,166.0,16.0,5.0,1.0,1.0,0.0
E01002702,Islington ,1114,65.0,380.0,440.0,185.0,29.0,7.0,5.0,2.0,1.0
E01002703,Islington ,1127,41.0,362.0,512.0,168.0,39.0,3.0,2.0,0.0,0.0
E01002704,Islington ,1118,43.0,382.0,535.0,119.0,30.0,4.0,4.0,0.0,1.0
E01002706,Islington ,914,40.0,239.0,407.0,198.0,19.0,5.0,3.0,1.0,2.0
E01002852,Kensington and Chelsea ,847,59.0,263.0,261.0,203.0,35.0,12.0,9.0,1.0,4.0
E01002853,Kensington and Chelsea ,587,26.0,206.0,176.0,129.0,43.0,0.0,2.0,1.0,4.0
E01002854,Kensington and Chelsea ,458,27.0,140.0,155.0,122.0,7.0,2.0,1.0,2.0,2.0
E01002855,Kensington and Chelsea ,723,115.0,172.0,187.0,162.0,52.0,11.0,6.0,3.0,15.0
E01002857,Kensington and Chelsea ,558,58.0,142.0,213.0,108.0,18.0,10.0,6.0,0.0,3.0
E01002904,Kensington and Chelsea ,498,12.0,134.0,161.0,115.0,50.0,14.0,8.0,1.0,3.0
E01002905,Kensington and Chelsea ,654,29.0,191.0,229.0,101.0,75.0,13.0,6.0,3.0,7.0
E01002906,Kensington and Chelsea ,645,44.0,86.0,222.0,184.0,75.0,17.0,8.0,5.0,4.0
E01002907,Kensington and Chelsea ,513,12.0,94.0,262.0,120.0,9.0,10.0,1.0,2.0,3.0
E01002876,Kensington and Chelsea ,692,22.0,119.0,154.0,104.0,68.0,117.0,74.0,14.0,20.0
E01002877,Kensington and Chelsea ,758,13.0,143.0,280.0,155.0,97.0,48.0,10.0,6.0,6.0
E01002878,Kensington and Chelsea ,754,91.0,230.0,253.0,114.0,38.0,9.0,5.0,5.0,9.0
E01002908,Kensington and Chelsea ,594,64.0,112.0,130.0,92.0,97.0,50.0,18.0,11.0,20.0
E01002909,Kensington and Chelsea ,1017,116.0,331.0,298.0,175.0,44.0,13.0,7.0,5.0,28.0
E01002829,Kensington and Chelsea ,723,82.0,257.0,187.0,114.0,35.0,11.0,16.0,4.0,17.0
E01002830,Kensington and Chelsea ,824,78.0,285.0,267.0,155.0,18.0,2.0,3.0,9.0,7.0
E01002831,Kensington and Chelsea ,886,75.0,328.0,220.0,183.0,33.0,17.0,13.0,8.0,9.0
E01002832,Kensington and Chelsea ,791,64.0,213.0,324.0,116.0,44.0,13.0,10.0,4.0,3.0
E01002856,Kensington and Chelsea ,774,69.0,342.0,180.0,106.0,30.0,23.0,9.0,5.0,10.0
E01002870,Kensington and Chelsea ,690,81.0,192.0,207.0,149.0,40.0,12.0,4.0,1.0,4.0
E01002872,Kensington and Chelsea ,649,39.0,187.0,192.0,111.0,72.0,25.0,12.0,8.0,3.0
E01002879,Kensington and Chelsea ,702,103.0,146.0,194.0,172.0,74.0,3.0,2.0,4.0,4.0
E01002880,Kensington and Chelsea ,455,46.0,83.0,162.0,117.0,30.0,12.0,0.0,0.0,5.0
E01002881,Kensington and Chelsea ,511,23.0,85.0,117.0,215.0,46.0,17.0,2.0,2.0,4.0
E01002882,Kensington and Chelsea ,559,70.0,135.0,188.0,66.0,36.0,19.0,6.0,5.0,34.0
E01002883,Kensington and Chelsea ,647,32.0,116.0,196.0,87.0,49.0,49.0,44.0,38.0,36.0
E01002884,Kensington and Chelsea ,595,127.0,197.0,148.0,50.0,36.0,11.0,4.0,6.0,16.0
E01002885,Kensington and Chelsea ,802,192.0,221.0,256.0,69.0,31.0,9.0,7.0,5.0,12.0
E01002886,Kensington and Chelsea ,665,76.0,164.0,161.0,87.0,53.0,27.0,25.0,22.0,50.0
E01002833,Kensington and Chelsea ,651,76.0,190.0,235.0,72.0,26.0,17.0,10.0,9.0,16.0
E01002871,Kensington and Chelsea ,645,36.0,124.0,123.0,73.0,81.0,70.0,41.0,42.0,55.0
E01002873,Kensington and Chelsea ,658,66.0,126.0,149.0,115.0,65.0,40.0,35.0,25.0,37.0
E01002874,Kensington and Chelsea ,583,80.0,157.0,154.0,61.0,26.0,17.0,20.0,29.0,39.0
E01002875,Kensington and Chelsea ,579,35.0,140.0,134.0,73.0,33.0,28.0,30.0,26.0,80.0
E01002824,Kensington and Chelsea ,550,24.0,142.0,141.0,86.0,32.0,29.0,31.0,29.0,36.0
E01002825,Kensington and Chelsea ,730,36.0,99.0,194.0,112.0,111.0,72.0,44.0,19.0,43.0
E01002826,Kensington and Chelsea ,636,67.0,133.0,180.0,101.0,64.0,47.0,14.0,17.0,13.0
E01002827,Kensington and Chelsea ,794,93.0,110.0,179.0,105.0,102.0,58.0,46.0,42.0,59.0
E01002828,Kensington and Chelsea ,626,65.0,147.0,156.0,66.0,62.0,51.0,21.0,14.0,44.0
E01002864,Kensington and Chelsea ,532,10.0,37.0,93.0,110.0,54.0,83.0,71.0,13.0,61.0
E01002866,Kensington and Chelsea ,766,70.0,192.0,270.0,118.0,43.0,21.0,12.0,3.0,37.0
E01002867,Kensington and Chelsea ,811,90.0,193.0,324.0,100.0,48.0,7.0,22.0,6.0,21.0
E01002868,Kensington and Chelsea ,528,11.0,64.0,72.0,79.0,58.0,65.0,31.0,58.0,90.0
E01002869,Kensington and Chelsea ,749,63.0,184.0,270.0,94.0,60.0,39.0,5.0,8.0,26.0
E01002887,Kensington and Chelsea ,549,56.0,136.0,189.0,85.0,32.0,27.0,17.0,4.0,3.0
E01002889,Kensington and Chelsea ,565,39.0,74.0,191.0,93.0,34.0,26.0,20.0,7.0,81.0
E01002890,Kensington and Chelsea ,565,13.0,45.0,81.0,64.0,65.0,100.0,57.0,44.0,96.0
E01002891,Kensington and Chelsea ,559,33.0,95.0,116.0,134.0,50.0,44.0,31.0,17.0,39.0
E01002892,Kensington and Chelsea ,640,61.0,126.0,202.0,118.0,70.0,30.0,13.0,8.0,12.0
E01002813,Kensington and Chelsea ,683,51.0,108.0,146.0,90.0,63.0,48.0,61.0,61.0,55.0
E01002815,Kensington and Chelsea ,628,69.0,203.0,206.0,55.0,49.0,19.0,10.0,8.0,9.0
E01002816,Kensington and Chelsea ,544,84.0,103.0,109.0,63.0,60.0,64.0,36.0,14.0,11.0
E01002817,Kensington and Chelsea ,608,19.0,95.0,141.0,76.0,59.0,92.0,34.0,34.0,58.0
E01002865,Kensington and Chelsea ,563,0.0,56.0,156.0,69.0,45.0,46.0,16.0,50.0,125.0
E01002818,Kensington and Chelsea ,720,58.0,137.0,219.0,126.0,66.0,38.0,27.0,15.0,34.0
E01002819,Kensington and Chelsea ,573,41.0,107.0,149.0,99.0,71.0,29.0,17.0,22.0,38.0
E01002859,Kensington and Chelsea ,661,60.0,127.0,195.0,105.0,64.0,60.0,25.0,10.0,15.0
E01002860,Kensington and Chelsea ,572,22.0,95.0,117.0,92.0,79.0,77.0,43.0,19.0,28.0
E01002863,Kensington and Chelsea ,554,30.0,74.0,150.0,103.0,83.0,50.0,27.0,10.0,27.0
E01002812,Kensington and Chelsea ,731,109.0,171.0,255.0,115.0,36.0,19.0,12.0,4.0,10.0
E01002834,Kensington and Chelsea ,612,82.0,108.0,193.0,87.0,55.0,29.0,38.0,7.0,13.0
E01002839,Kensington and Chelsea ,854,221.0,230.0,227.0,89.0,42.0,30.0,5.0,6.0,4.0
E01002850,Kensington and Chelsea ,631,76.0,151.0,182.0,81.0,60.0,43.0,16.0,10.0,12.0
E01002888,Kensington and Chelsea ,826,127.0,201.0,297.0,102.0,46.0,35.0,14.0,3.0,1.0
E01002821,Kensington and Chelsea ,537,33.0,86.0,131.0,91.0,53.0,35.0,25.0,26.0,57.0
E01002823,Kensington and Chelsea ,606,33.0,143.0,232.0,110.0,19.0,14.0,13.0,16.0,26.0
E01002858,Kensington and Chelsea ,639,166.0,113.0,171.0,121.0,54.0,8.0,2.0,3.0,1.0
E01002861,Kensington and Chelsea ,553,32.0,131.0,99.0,90.0,57.0,65.0,32.0,23.0,24.0
E01002862,Kensington and Chelsea ,714,291.0,139.0,195.0,62.0,16.0,3.0,2.0,3.0,3.0
E01002814,Kensington and Chelsea ,1019,84.0,237.0,428.0,161.0,51.0,10.0,21.0,10.0,17.0
E01002847,Kensington and Chelsea ,715,135.0,164.0,274.0,76.0,27.0,18.0,8.0,4.0,9.0
E01002848,Kensington and Chelsea ,711,151.0,187.0,252.0,70.0,23.0,11.0,5.0,1.0,11.0
E01002851,Kensington and Chelsea ,795,186.0,281.0,238.0,49.0,23.0,7.0,4.0,3.0,4.0
E01002835,Kensington and Chelsea ,646,43.0,124.0,211.0,114.0,56.0,38.0,29.0,16.0,15.0
E01002836,Kensington and Chelsea ,707,84.0,186.0,242.0,101.0,34.0,29.0,13.0,4.0,14.0
E01002837,Kensington and Chelsea ,493,33.0,96.0,125.0,87.0,60.0,33.0,23.0,19.0,17.0
E01035713,Kensington and Chelsea ,994,124.0,168.0,307.0,159.0,88.0,57.0,26.0,25.0,40.0
E01002846,Kensington and Chelsea ,714,127.0,256.0,247.0,53.0,15.0,4.0,5.0,2.0,5.0
E01002849,Kensington and Chelsea ,739,81.0,149.0,294.0,134.0,35.0,32.0,8.0,2.0,4.0
E01002893,Kensington and Chelsea ,905,129.0,308.0,305.0,97.0,26.0,15.0,10.0,4.0,11.0
E01002894,Kensington and Chelsea ,651,60.0,203.0,209.0,86.0,60.0,18.0,6.0,5.0,4.0
E01002898,Kensington and Chelsea ,675,54.0,107.0,170.0,105.0,56.0,108.0,24.0,16.0,35.0
E01002899,Kensington and Chelsea ,638,53.0,160.0,214.0,105.0,38.0,29.0,17.0,9.0,13.0
E01002900,Kensington and Chelsea ,567,26.0,70.0,88.0,60.0,88.0,93.0,26.0,26.0,90.0
E01002901,Kensington and Chelsea ,437,43.0,122.0,114.0,56.0,39.0,18.0,12.0,14.0,19.0
E01002902,Kensington and Chelsea ,714,45.0,214.0,245.0,98.0,48.0,41.0,8.0,8.0,7.0
E01002903,Kensington and Chelsea ,567,19.0,59.0,79.0,72.0,75.0,79.0,69.0,67.0,48.0
E01002844,Kensington and Chelsea ,610,54.0,165.0,130.0,74.0,45.0,45.0,35.0,23.0,39.0
E01002845,Kensington and Chelsea ,613,75.0,196.0,102.0,112.0,41.0,34.0,22.0,15.0,16.0
E01002910,Kensington and Chelsea ,633,51.0,167.0,201.0,49.0,27.0,19.0,25.0,22.0,72.0
E01002911,Kensington and Chelsea ,597,14.0,99.0,138.0,88.0,41.0,71.0,44.0,35.0,67.0
E01002914,Kensington and Chelsea ,573,75.0,109.0,90.0,61.0,65.0,55.0,42.0,27.0,49.0
E01002896,Kensington and Chelsea ,762,38.0,204.0,266.0,65.0,52.0,33.0,27.0,12.0,65.0
E01002897,Kensington and Chelsea ,697,53.0,209.0,183.0,105.0,45.0,21.0,55.0,12.0,14.0
E01002912,Kensington and Chelsea ,684,40.0,112.0,263.0,106.0,68.0,41.0,34.0,8.0,12.0
E01035714,Kensington and Chelsea ,934,77.0,162.0,206.0,142.0,116.0,68.0,63.0,47.0,53.0
E01002840,Kensington and Chelsea ,539,19.0,108.0,297.0,74.0,13.0,10.0,7.0,5.0,6.0
E01002841,Kensington and Chelsea ,609,40.0,189.0,159.0,90.0,50.0,54.0,14.0,5.0,8.0
E01002842,Kensington and Chelsea ,401,68.0,10.0,188.0,96.0,37.0,2.0,0.0,0.0,0.0
E01002843,Kensington and Chelsea ,628,52.0,180.0,235.0,111.0,34.0,3.0,3.0,2.0,8.0
E01002913,Kensington and Chelsea ,815,35.0,219.0,278.0,117.0,64.0,32.0,30.0,20.0,20.0
E01003006,Kingston upon Thames ,597,0.0,19.0,198.0,56.0,96.0,166.0,49.0,9.0,4.0
E01003007,Kingston upon Thames ,557,0.0,5.0,16.0,83.0,341.0,71.0,33.0,6.0,2.0
E01003008,Kingston upon Thames ,507,0.0,0.0,9.0,84.0,303.0,92.0,12.0,5.0,2.0
E01003009,Kingston upon Thames ,776,1.0,74.0,279.0,93.0,189.0,80.0,27.0,18.0,15.0
E01003010,Kingston upon Thames ,533,2.0,41.0,68.0,46.0,137.0,104.0,64.0,46.0,25.0
E01002952,Kingston upon Thames ,469,1.0,7.0,14.0,36.0,52.0,83.0,80.0,87.0,109.0
E01002953,Kingston upon Thames ,438,0.0,8.0,39.0,33.0,92.0,73.0,75.0,41.0,77.0
E01002955,Kingston upon Thames ,530,1.0,47.0,100.0,103.0,120.0,63.0,53.0,19.0,24.0
E01002956,Kingston upon Thames ,441,0.0,8.0,24.0,46.0,167.0,66.0,39.0,32.0,59.0
E01002959,Kingston upon Thames ,469,0.0,0.0,7.0,28.0,144.0,133.0,78.0,40.0,39.0
E01002935,Kingston upon Thames ,810,28.0,176.0,232.0,160.0,104.0,51.0,24.0,15.0,20.0
E01002938,Kingston upon Thames ,782,0.0,78.0,116.0,173.0,303.0,73.0,25.0,8.0,6.0
E01002951,Kingston upon Thames ,579,0.0,44.0,175.0,43.0,90.0,127.0,57.0,27.0,16.0
E01002954,Kingston upon Thames ,632,8.0,172.0,292.0,58.0,30.0,36.0,17.0,12.0,7.0
E01002957,Kingston upon Thames ,575,1.0,44.0,256.0,204.0,16.0,15.0,15.0,6.0,18.0
E01002933,Kingston upon Thames ,809,12.0,159.0,151.0,135.0,253.0,70.0,22.0,4.0,3.0
E01002934,Kingston upon Thames ,660,0.0,29.0,84.0,125.0,290.0,92.0,29.0,8.0,3.0
E01002937,Kingston upon Thames ,663,1.0,34.0,62.0,156.0,314.0,59.0,30.0,5.0,2.0
E01003011,Kingston upon Thames ,702,8.0,110.0,167.0,129.0,166.0,64.0,20.0,19.0,19.0
E01033569,Kingston upon Thames ,804,17.0,184.0,324.0,85.0,116.0,34.0,20.0,14.0,10.0
E01034576,Kingston upon Thames ,583,4.0,165.0,283.0,79.0,42.0,10.0,0.0,0.0,0.0
E01034577,Kingston upon Thames ,632,5.0,194.0,388.0,33.0,9.0,3.0,0.0,0.0,0.0
E01002964,Kingston upon Thames ,1051,48.0,321.0,325.0,126.0,146.0,45.0,23.0,7.0,10.0
E01002969,Kingston upon Thames ,658,0.0,193.0,272.0,167.0,21.0,4.0,0.0,1.0,0.0
E01002971,Kingston upon Thames ,729,22.0,98.0,152.0,154.0,234.0,36.0,25.0,8.0,0.0
E01002972,Kingston upon Thames ,890,15.0,193.0,362.0,100.0,165.0,29.0,12.0,8.0,6.0
E01002974,Kingston upon Thames ,717,6.0,126.0,132.0,94.0,167.0,101.0,78.0,8.0,5.0
E01002932,Kingston upon Thames ,673,1.0,158.0,236.0,118.0,122.0,25.0,12.0,0.0,1.0
E01002960,Kingston upon Thames ,583,7.0,32.0,50.0,38.0,272.0,103.0,49.0,17.0,15.0
E01002962,Kingston upon Thames ,523,10.0,1.0,29.0,194.0,224.0,44.0,14.0,4.0,3.0
E01002970,Kingston upon Thames ,643,3.0,53.0,136.0,306.0,93.0,33.0,13.0,1.0,5.0
E01002973,Kingston upon Thames ,523,1.0,28.0,65.0,294.0,105.0,19.0,6.0,2.0,3.0
E01002929,Kingston upon Thames ,671,19.0,73.0,76.0,16.0,168.0,196.0,93.0,19.0,11.0
E01002930,Kingston upon Thames ,796,19.0,127.0,196.0,140.0,210.0,70.0,24.0,5.0,5.0
E01002931,Kingston upon Thames ,722,5.0,58.0,48.0,44.0,409.0,111.0,37.0,8.0,2.0
E01002963,Kingston upon Thames ,774,31.0,148.0,332.0,76.0,96.0,45.0,25.0,10.0,11.0
E01002985,Kingston upon Thames ,595,3.0,34.0,83.0,120.0,311.0,34.0,7.0,1.0,2.0
E01002927,Kingston upon Thames ,645,3.0,71.0,90.0,109.0,297.0,39.0,24.0,8.0,4.0
E01002928,Kingston upon Thames ,746,28.0,167.0,194.0,48.0,169.0,68.0,43.0,19.0,10.0
E01002958,Kingston upon Thames ,651,0.0,31.0,61.0,122.0,350.0,61.0,17.0,7.0,2.0
E01002961,Kingston upon Thames ,599,1.0,7.0,21.0,72.0,297.0,101.0,57.0,30.0,13.0
E01002986,Kingston upon Thames ,477,1.0,24.0,51.0,89.0,183.0,73.0,26.0,17.0,13.0
E01002965,Kingston upon Thames ,1145,60.0,210.0,461.0,133.0,120.0,80.0,51.0,13.0,17.0
E01002967,Kingston upon Thames ,953,33.0,191.0,446.0,109.0,86.0,43.0,25.0,13.0,7.0
E01002968,Kingston upon Thames ,1148,26.0,243.0,447.0,169.0,153.0,46.0,32.0,20.0,12.0
E01002990,Kingston upon Thames ,884,52.0,259.0,367.0,80.0,43.0,24.0,32.0,9.0,18.0
E01002991,Kingston upon Thames ,680,13.0,117.0,196.0,30.0,132.0,74.0,54.0,34.0,30.0
E01002922,Kingston upon Thames ,713,23.0,124.0,169.0,39.0,154.0,111.0,49.0,24.0,20.0
