Local authority code,Local authority name,LSOA11CD,LSOA name,Number of sales 2011,Number of sales 2021
E09000031,Waltham Forest,E01004364,Waltham Forest 019B,39,47
E09000031,Waltham Forest,E01004365,Waltham Forest 020A,38,71
E09000031,Waltham Forest,E01004366,Waltham Forest 019C,53,85
E09000031,Waltham Forest,E01004367,Waltham Forest 019D,27,64
E09000031,Waltham Forest,E01004368,Waltham Forest 019E,68,100
E09000031,Waltham Forest,E01004369,Waltham Forest 023A,70,188
E09000031,Waltham Forest,E01004370,Waltham Forest 023B,56,161
E09000031,Waltham Forest,E01004371,Waltham Forest 025A,54,83
E09000031,Waltham Forest,E01004372,Waltham Forest 023C,83,186
E09000031,Waltham Forest,E01004373,Waltham Forest 025B,42,124
E09000031,Waltham Forest,E01004374,Waltham Forest 025C,107,143
E09000031,Waltham Forest,E01004375,Waltham Forest 025D,74,144
E09000031,Waltham Forest,E01004376,Waltham Forest 025E,57,59
E09000031,Waltham Forest,E01004377,Waltham Forest 010C,54,112
E09000031,Waltham Forest,E01004378,Waltham Forest 010D,57,79
E09000031,Waltham Forest,E01004379,Waltham Forest 007A,80,90
E09000031,Waltham Forest,E01004380,Waltham Forest 007B,76,98
E09000031,Waltham Forest,E01004381,Waltham Forest 007C,90,144
E09000031,Waltham Forest,E01004382,Waltham Forest 008C,28,49
E09000031,Waltham Forest,E01004383,Waltham Forest 007D,51,86
E09000031,Waltham Forest,E01004384,Waltham Forest 003A,82,98
E09000031,Waltham Forest,E01004385,Waltham Forest 003B,95,84
E09000031,Waltham Forest,E01004386,Waltham Forest 003C,77,107
E09000031,Waltham Forest,E01004387,Waltham Forest 007E,68,73
E09000031,Waltham Forest,E01004388,Waltham Forest 007F,81,80
E09000031,Waltham Forest,E01004389,Waltham Forest 003D,67,94
E09000031,Waltham Forest,E01004390,Waltham Forest 003E,45,89
E09000031,Waltham Forest,E01004391,Waltham Forest 014A,105,171
E09000031,Waltham Forest,E01004392,Waltham Forest 017A,89,160
E09000031,Waltham Forest,E01004393,Waltham Forest 014B,73,110
E09000031,Waltham Forest,E01004394,Waltham Forest 017B,66,119
E09000031,Waltham Forest,E01004395,Waltham Forest 018A,92,113
E09000031,Waltham Forest,E01004396,Waltham Forest 012A,57,117
E09000031,Waltham Forest,E01004397,Waltham Forest 017C,99,114
E09000031,Waltham Forest,E01004398,Waltham Forest 009A,9,63
E09000031,Waltham Forest,E01004399,Waltham Forest 009B,22,36
E09000031,Waltham Forest,E01004400,Waltham Forest 009C,75,76
E09000031,Waltham Forest,E01004401,Waltham Forest 014C,62,126
E09000031,Waltham Forest,E01004402,Waltham Forest 009D,43,110
E09000031,Waltham Forest,E01004403,Waltham Forest 009E,56,61
E09000031,Waltham Forest,E01004404,Waltham Forest 014D,180,118
E09000031,Waltham Forest,E01004405,Waltham Forest 020B,65,109
E09000031,Waltham Forest,E01004406,Waltham Forest 016A,85,116
E09000031,Waltham Forest,E01004407,Waltham Forest 013A,20,43
E09000031,Waltham Forest,E01004408,Waltham Forest 016B,92,110
E09000031,Waltham Forest,E01004409,Waltham Forest 016C,50,123
E09000031,Waltham Forest,E01004410,Waltham Forest 013B,65,84
E09000031,Waltham Forest,E01004411,Waltham Forest 016D,51,106
E09000031,Waltham Forest,E01004412,Waltham Forest 015A,81,111
E09000031,Waltham Forest,E01004413,Waltham Forest 004C,31,81
E09000031,Waltham Forest,E01004414,Waltham Forest 005B,73,72
E09000031,Waltham Forest,E01004415,Waltham Forest 004D,73,60
E09000031,Waltham Forest,E01004416,Waltham Forest 004E,79,256
E09000031,Waltham Forest,E01004417,Waltham Forest 005C,86,64
E09000031,Waltham Forest,E01004418,Waltham Forest 008D,75,87
E09000031,Waltham Forest,E01004419,Waltham Forest 008E,86,84
E09000031,Waltham Forest,E01004420,Waltham Forest 020C,60,67
E09000031,Waltham Forest,E01004421,Waltham Forest 018B,55,54
E09000031,Waltham Forest,E01004422,Waltham Forest 022A,63,100
E09000031,Waltham Forest,E01004423,Waltham Forest 020D,29,83
E09000031,Waltham Forest,E01004424,Waltham Forest 022B,34,120
E09000031,Waltham Forest,E01004425,Waltham Forest 022C,110,152
E09000031,Waltham Forest,E01004426,Waltham Forest 022D,47,97
E09000031,Waltham Forest,E01004427,Waltham Forest 022E,81,133
E09000031,Waltham Forest,E01004428,Waltham Forest 026B,16,23
E09000031,Waltham Forest,E01004429,Waltham Forest 026C,74,88
E09000031,Waltham Forest,E01004430,Waltham Forest 026D,107,109
E09000031,Waltham Forest,E01004432,Waltham Forest 023D,55,99
E09000031,Waltham Forest,E01004434,Waltham Forest 026E,47,54
E09000031,Waltham Forest,E01004435,Waltham Forest 023E,57,97
E09000031,Waltham Forest,E01004436,Waltham Forest 021B,55,66
E09000031,Waltham Forest,E01004437,Waltham Forest 021C,64,78
E09000031,Waltham Forest,E01004438,Waltham Forest 024C,71,180
E09000031,Waltham Forest,E01004439,Waltham Forest 021D,38,112
E09000031,Waltham Forest,E01004440,Waltham Forest 024D,70,113
E09000031,Waltham Forest,E01004441,Waltham Forest 024E,54,103
E09000031,Waltham Forest,E01004442,Waltham Forest 021E,52,115
E09000031,Waltham Forest,E01004443,Waltham Forest 016E,22,58
E09000031,Waltham Forest,E01004444,Waltham Forest 017D,66,160
E09000031,Waltham Forest,E01004445,Waltham Forest 018C,62,114
E09000031,Waltham Forest,E01004446,Waltham Forest 017E,79,142
E09000031,Waltham Forest,E01004447,Waltham Forest 016F,95,120
E09000031,Waltham Forest,E01004448,Waltham Forest 018D,68,165
E09000031,Waltham Forest,E01004449,Waltham Forest 018E,44,21
E09000031,Waltham Forest,E01004450,Waltham Forest 006A,75,105
E09000031,Waltham Forest,E01004451,Waltham Forest 005D,51,80
E09000031,Waltham Forest,E01004452,Waltham Forest 005E,116,130
E09000031,Waltham Forest,E01004453,Waltham Forest 006B,60,82
E09000031,Waltham Forest,E01004454,Waltham Forest 006C,88,95
E09000031,Waltham Forest,E01004455,Waltham Forest 006D,56,69
E09000031,Waltham Forest,E01004456,Waltham Forest 006E,37,17
E09000031,Waltham Forest,E01004457,Waltham Forest 012B,108,160
E09000031,Waltham Forest,E01004458,Waltham Forest 012C,74,76
E09000031,Waltham Forest,E01004459,Waltham Forest 012D,15,22
E09000031,Waltham Forest,E01004460,Waltham Forest 011D,80,107
E09000031,Waltham Forest,E01004461,Waltham Forest 014E,62,368
E09000031,Waltham Forest,E01004462,Waltham Forest 011E,73,78
E09000031,Waltham Forest,E01004463,Waltham Forest 012E,147,247
E09000031,Waltham Forest,E01004464,Waltham Forest 013C,18,88
E09000031,Waltham Forest,E01004465,Waltham Forest 015B,56,101
E09000031,Waltham Forest,E01004466,Waltham Forest 015C,73,148
E09000031,Waltham Forest,E01004467,Waltham Forest 015D,42,153
E09000031,Waltham Forest,E01004468,Waltham Forest 015E,107,113
E09000031,Waltham Forest,E01004469,Waltham Forest 013D,36,36
E09000031,Waltham Forest,E01004470,Waltham Forest 013E,52,96
E09000031,Waltham Forest,E01004471,Waltham Forest 013F,53,117
E09000031,Waltham Forest,E01033153,Waltham Forest 020G,27,62
E09000032,Wandsworth,E01004472,Wandsworth 021A,124,235
E09000032,Wandsworth,E01004473,Wandsworth 026A,134,189
E09000032,Wandsworth,E01004474,Wandsworth 021B,153,197
E09000032,Wandsworth,E01004475,Wandsworth 026B,103,113
E09000032,Wandsworth,E01004476,Wandsworth 021C,126,207
E09000032,Wandsworth,E01004477,Wandsworth 017A,78,101
E09000032,Wandsworth,E01004478,Wandsworth 017B,127,102
E09000032,Wandsworth,E01004479,Wandsworth 017C,87,101
E09000032,Wandsworth,E01004480,Wandsworth 026C,169,169
E09000032,Wandsworth,E01004481,Wandsworth 029A,103,151
E09000032,Wandsworth,E01004482,Wandsworth 030A,56,65
E09000032,Wandsworth,E01004483,Wandsworth 026D,175,182
E09000032,Wandsworth,E01004484,Wandsworth 026E,109,146
E09000032,Wandsworth,E01004485,Wandsworth 030B,95,127
E09000032,Wandsworth,E01004486,Wandsworth 026F,134,134
E09000032,Wandsworth,E01004487,Wandsworth 030C,94,111
E09000032,Wandsworth,E01004488,Wandsworth 029B,104,89
E09000032,Wandsworth,E01004489,Wandsworth 030D,112,73
E09000032,Wandsworth,E01004490,Wandsworth 031A,167,199
E09000032,Wandsworth,E01004491,Wandsworth 031B,100,101
E09000032,Wandsworth,E01004492,Wandsworth 031C,169,218
E09000032,Wandsworth,E01004493,Wandsworth 019A,182,240
E09000032,Wandsworth,E01004494,Wandsworth 018A,126,148
E09000032,Wandsworth,E01004495,Wandsworth 024A,62,89
E09000032,Wandsworth,E01004496,Wandsworth 024B,214,190
E09000032,Wandsworth,E01004497,Wandsworth 024C,110,150
E09000032,Wandsworth,E01004498,Wandsworth 031D,215,267
E09000032,Wandsworth,E01004499,Wandsworth 020A,148,139
E09000032,Wandsworth,E01004500,Wandsworth 014A,306,178
E09000032,Wandsworth,E01004501,Wandsworth 014B,123,78
E09000032,Wandsworth,E01004502,Wandsworth 020B,111,154
E09000032,Wandsworth,E01004503,Wandsworth 014C,124,112
E09000032,Wandsworth,E01004504,Wandsworth 020C,72,105
E09000032,Wandsworth,E01004505,Wandsworth 014D,123,147
E09000032,Wandsworth,E01004506,Wandsworth 011A,150,132
E09000032,Wandsworth,E01004507,Wandsworth 014E,144,184
E09000032,Wandsworth,E01004508,Wandsworth 012A,229,169
E09000032,Wandsworth,E01004509,Wandsworth 010A,199,379
E09000032,Wandsworth,E01004510,Wandsworth 012B,159,158
E09000032,Wandsworth,E01004511,Wandsworth 010B,140,160
E09000032,Wandsworth,E01004512,Wandsworth 019B,144,162
E09000032,Wandsworth,E01004513,Wandsworth 018B,141,169
E09000032,Wandsworth,E01004514,Wandsworth 012C,183,155
E09000032,Wandsworth,E01004515,Wandsworth 012D,142,148
E09000032,Wandsworth,E01004516,Wandsworth 036A,50,96
E09000032,Wandsworth,E01004517,Wandsworth 037A,90,155
E09000032,Wandsworth,E01004518,Wandsworth 036B,80,97
E09000032,Wandsworth,E01004519,Wandsworth 036C,84,96
E09000032,Wandsworth,E01004520,Wandsworth 036D,42,73
E09000032,Wandsworth,E01004521,Wandsworth 037B,77,174
E09000032,Wandsworth,E01004522,Wandsworth 037C,65,108
E09000032,Wandsworth,E01004523,Wandsworth 036E,74,98
E09000032,Wandsworth,E01004524,Wandsworth 037D,56,71
E09000032,Wandsworth,E01004525,Wandsworth 035A,67,71
E09000032,Wandsworth,E01004526,Wandsworth 035B,100,90
E09000032,Wandsworth,E01004527,Wandsworth 035C,91,88
E09000032,Wandsworth,E01004528,Wandsworth 035D,27,62
E09000032,Wandsworth,E01004529,Wandsworth 035E,158,185
E09000032,Wandsworth,E01004530,Wandsworth 035F,132,139
E09000032,Wandsworth,E01004531,Wandsworth 033A,83,134
E09000032,Wandsworth,E01004532,Wandsworth 032A,128,143
E09000032,Wandsworth,E01004533,Wandsworth 033B,81,113
E09000032,Wandsworth,E01004534,Wandsworth 008A,177,164
E09000032,Wandsworth,E01004535,Wandsworth 007A,22,4
E09000032,Wandsworth,E01004536,Wandsworth 008B,74,25
E09000032,Wandsworth,E01004537,Wandsworth 007B,51,290
E09000032,Wandsworth,E01004538,Wandsworth 007C,90,95
E09000032,Wandsworth,E01004539,Wandsworth 003A,26,52
E09000032,Wandsworth,E01004540,Wandsworth 003B,92,158
E09000032,Wandsworth,E01004541,Wandsworth 007D,47,35
E09000032,Wandsworth,E01004542,Wandsworth 021D,107,133
E09000032,Wandsworth,E01004543,Wandsworth 027A,141,155
E09000032,Wandsworth,E01004544,Wandsworth 021E,124,90
E09000032,Wandsworth,E01004545,Wandsworth 027B,189,154
E09000032,Wandsworth,E01004546,Wandsworth 027C,116,121
E09000032,Wandsworth,E01004547,Wandsworth 029C,74,101
E09000032,Wandsworth,E01004548,Wandsworth 029D,184,237
E09000032,Wandsworth,E01004549,Wandsworth 027D,93,138
E09000032,Wandsworth,E01004550,Wandsworth 017D,67,65
E09000032,Wandsworth,E01004551,Wandsworth 012E,209,76
E09000032,Wandsworth,E01004552,Wandsworth 008C,172,183
E09000032,Wandsworth,E01004553,Wandsworth 015A,172,182
E09000032,Wandsworth,E01004554,Wandsworth 009A,147,142
E09000032,Wandsworth,E01004555,Wandsworth 017E,124,116
E09000032,Wandsworth,E01004556,Wandsworth 009B,142,123
E09000032,Wandsworth,E01004557,Wandsworth 015B,97,110
E09000032,Wandsworth,E01004558,Wandsworth 015C,142,88
E09000032,Wandsworth,E01004559,Wandsworth 015D,95,102
E09000032,Wandsworth,E01004560,Wandsworth 001A,196,202
E09000032,Wandsworth,E01004562,Wandsworth 002B,28,835
E09000032,Wandsworth,E01004563,Wandsworth 002C,46,56
E09000032,Wandsworth,E01004564,Wandsworth 002D,133,147
E09000032,Wandsworth,E01004565,Wandsworth 005A,149,158
E09000032,Wandsworth,E01004566,Wandsworth 001B,160,128
E09000032,Wandsworth,E01004567,Wandsworth 002E,55,25
E09000032,Wandsworth,E01004568,Wandsworth 013A,6,8
E09000032,Wandsworth,E01004569,Wandsworth 023A,57,72
E09000032,Wandsworth,E01004570,Wandsworth 023B,17,21
E09000032,Wandsworth,E01004571,Wandsworth 023C,36,49
E09000032,Wandsworth,E01004572,Wandsworth 016A,107,83
E09000032,Wandsworth,E01004573,Wandsworth 023D,96,48
E09000032,Wandsworth,E01004574,Wandsworth 013B,12,12
E09000032,Wandsworth,E01004575,Wandsworth 013C,36,52
E09000032,Wandsworth,E01004576,Wandsworth 013D,35,64
E09000032,Wandsworth,E01004577,Wandsworth 003C,116,140
E09000032,Wandsworth,E01004579,Wandsworth 004B,116,150
E09000032,Wandsworth,E01004580,Wandsworth 004C,121,121
E09000032,Wandsworth,E01004581,Wandsworth 004D,126,108
E09000032,Wandsworth,E01004582,Wandsworth 001C,148,170
E09000032,Wandsworth,E01004583,Wandsworth 001D,95,81
E09000032,Wandsworth,E01004584,Wandsworth 003D,17,27
E09000032,Wandsworth,E01004585,Wandsworth 008D,154,201
E09000032,Wandsworth,E01004586,Wandsworth 009C,211,211
E09000032,Wandsworth,E01004587,Wandsworth 009D,163,176
E09000032,Wandsworth,E01004588,Wandsworth 008E,158,185
E09000032,Wandsworth,E01004589,Wandsworth 009E,154,157
E09000032,Wandsworth,E01004590,Wandsworth 005B,103,103
E09000032,Wandsworth,E01004591,Wandsworth 005C,114,123
E09000032,Wandsworth,E01004592,Wandsworth 005D,144,121
E09000032,Wandsworth,E01004593,Wandsworth 025A,187,174
E09000032,Wandsworth,E01004594,Wandsworth 020D,110,147
E09000032,Wandsworth,E01004595,Wandsworth 025B,148,240
E09000032,Wandsworth,E01004596,Wandsworth 020E,144,96
E09000032,Wandsworth,E01004597,Wandsworth 025C,135,182
E09000032,Wandsworth,E01004598,Wandsworth 025D,256,324
E09000032,Wandsworth,E01004599,Wandsworth 025E,166,161
E09000032,Wandsworth,E01004600,Wandsworth 018C,60,312
E09000032,Wandsworth,E01004601,Wandsworth 018D,142,194
E09000032,Wandsworth,E01004602,Wandsworth 010C,127,137
E09000032,Wandsworth,E01004604,Wandsworth 006A,109,100
E09000032,Wandsworth,E01004605,Wandsworth 006B,138,158
E09000032,Wandsworth,E01004606,Wandsworth 006C,177,193
E09000032,Wandsworth,E01004607,Wandsworth 006D,91,181
E09000032,Wandsworth,E01004608,Wandsworth 006E,110,114
E09000032,Wandsworth,E01004609,Wandsworth 010E,166,157
E09000032,Wandsworth,E01004610,Wandsworth 033C,53,128
E09000032,Wandsworth,E01004611,Wandsworth 032B,60,99
E09000032,Wandsworth,E01004612,Wandsworth 032C,39,42
E09000032,Wandsworth,E01004613,Wandsworth 033D,36,76
E09000032,Wandsworth,E01004614,Wandsworth 034A,140,178
E09000032,Wandsworth,E01004615,Wandsworth 034B,56,52
E09000032,Wandsworth,E01004616,Wandsworth 034C,74,131
E09000032,Wandsworth,E01004617,Wandsworth 034D,205,61
E09000032,Wandsworth,E01004618,Wandsworth 032D,87,97
E09000032,Wandsworth,E01004619,Wandsworth 015E,91,107
E09000032,Wandsworth,E01004620,Wandsworth 019C,128,196
E09000032,Wandsworth,E01004621,Wandsworth 019D,113,156
E09000032,Wandsworth,E01004622,Wandsworth 024D,85,101
E09000032,Wandsworth,E01004623,Wandsworth 019E,177,235
E09000032,Wandsworth,E01004624,Wandsworth 024E,165,163
E09000032,Wandsworth,E01004625,Wandsworth 027E,126,80
E09000032,Wandsworth,E01004626,Wandsworth 027F,169,163
E09000032,Wandsworth,E01004627,Wandsworth 019F,127,120
E09000032,Wandsworth,E01004628,Wandsworth 022A,136,74
E09000032,Wandsworth,E01004629,Wandsworth 020F,94,77
E09000032,Wandsworth,E01004630,Wandsworth 022B,41,119
E09000032,Wandsworth,E01004631,Wandsworth 022C,69,97
E09000032,Wandsworth,E01004632,Wandsworth 028A,67,89
E09000032,Wandsworth,E01004633,Wandsworth 022D,21,30
E09000032,Wandsworth,E01004634,Wandsworth 028B,113,91
E09000032,Wandsworth,E01004635,Wandsworth 028C,102,120
E09000032,Wandsworth,E01004636,Wandsworth 028D,114,98
E09000032,Wandsworth,E01004637,Wandsworth 028E,63,80
E09000032,Wandsworth,E01004638,Wandsworth 011B,96,96
E09000032,Wandsworth,E01004639,Wandsworth 011C,112,141
E09000032,Wandsworth,E01004640,Wandsworth 011D,193,135
E09000032,Wandsworth,E01004641,Wandsworth 011E,103,91
E09000032,Wandsworth,E01004642,Wandsworth 016B,126,126
E09000032,Wandsworth,E01004643,Wandsworth 016C,86,142
E09000032,Wandsworth,E01004644,Wandsworth 016D,222,200
E09000032,Wandsworth,E01004645,Wandsworth 016E,69,87
E09000032,Wandsworth,E01033093,Wandsworth 010F,164,536
E09000032,Wandsworth,E01033098,Wandsworth 002F,229,232
E09000032,Wandsworth,E01033099,Wandsworth 004E,60,142
E09000032,Wandsworth,E01033100,Wandsworth 002G,49,70
E09000032,Wandsworth,E01033101,Wandsworth 004F,210,448
E09000032,Wandsworth,E01033132,Wandsworth 002H,130,270
E09000032,Wandsworth,E01033133,Wandsworth 004G,104,73
E09000032,Wandsworth,E01033135,Wandsworth 010G,123,121
E09000033,Westminster,E01004646,Westminster 002A,112,66
E09000033,Westminster,E01004647,Westminster 001A,86,76
E09000033,Westminster,E01004648,Westminster 002B,171,172
E09000033,Westminster,E01004649,Westminster 001B,75,92
E09000033,Westminster,E01004650,Westminster 002C,182,95
E09000033,Westminster,E01004651,Westminster 003A,227,93
E09000033,Westminster,E01004652,Westminster 017A,144,77
E09000033,Westminster,E01004653,Westminster 014A,165,140
E09000033,Westminster,E01004654,Westminster 014B,219,131
E09000033,Westminster,E01004656,Westminster 014D,175,135
E09000033,Westminster,E01004657,Westminster 012A,74,55
E09000033,Westminster,E01004658,Westminster 012B,143,56
E09000033,Westminster,E01004659,Westminster 008A,156,105
E09000033,Westminster,E01004660,Westminster 008B,130,68
E09000033,Westminster,E01004661,Westminster 012C,104,66
E09000033,Westminster,E01004662,Westminster 012D,113,75
E09000033,Westminster,E01004663,Westminster 012E,129,95
E09000033,Westminster,E01004665,Westminster 024A,27,31
E09000033,Westminster,E01004666,Westminster 023B,16,38
E09000033,Westminster,E01004667,Westminster 023C,84,51
E09000033,Westminster,E01004668,Westminster 023D,100,50
E09000033,Westminster,E01004669,Westminster 024B,33,41
E09000033,Westminster,E01004670,Westminster 009A,9,9
E09000033,Westminster,E01004674,Westminster 005A,50,32
E09000033,Westminster,E01004675,Westminster 005B,85,91
E09000033,Westminster,E01004676,Westminster 006A,101,73
E09000033,Westminster,E01004677,Westminster 005C,108,113
E09000033,Westminster,E01004678,Westminster 005D,71,57
E09000033,Westminster,E01004679,Westminster 005E,49,76
E09000033,Westminster,E01004680,Westminster 015A,99,97
E09000033,Westminster,E01004681,Westminster 016A,199,110
E09000033,Westminster,E01004682,Westminster 016B,91,73
E09000033,Westminster,E01004683,Westminster 015B,152,98
E09000033,Westminster,E01004684,Westminster 015C,101,57
E09000033,Westminster,E01004686,Westminster 015E,233,96
E09000033,Westminster,E01004687,Westminster 019A,156,122
E09000033,Westminster,E01004688,Westminster 019B,85,59
E09000033,Westminster,E01004689,Westminster 019C,104,54
E09000033,Westminster,E01004690,Westminster 019D,100,82
E09000033,Westminster,E01004691,Westminster 019E,128,105
E09000033,Westminster,E01004692,Westminster 019F,52,66
E09000033,Westminster,E01004693,Westminster 017B,103,77
E09000033,Westminster,E01004694,Westminster 016C,131,84
E09000033,Westminster,E01004695,Westminster 017C,139,61
E09000033,Westminster,E01004696,Westminster 017D,92,61
E09000033,Westminster,E01004697,Westminster 016D,82,91
E09000033,Westminster,E01004698,Westminster 017E,89,53
E09000033,Westminster,E01004699,Westminster 017F,105,85
E09000033,Westminster,E01004700,Westminster 016E,121,104
E09000033,Westminster,E01004701,Westminster 007A,152,100
E09000033,Westminster,E01004702,Westminster 009E,51,694
E09000033,Westminster,E01004703,Westminster 007B,182,136
E09000033,Westminster,E01004705,Westminster 007D,127,66
E09000033,Westminster,E01004706,Westminster 006B,141,88
E09000033,Westminster,E01004707,Westminster 006C,153,86
E09000033,Westminster,E01004708,Westminster 006D,93,146
E09000033,Westminster,E01004709,Westminster 007E,105,66
E09000033,Westminster,E01004710,Westminster 002D,64,131
E09000033,Westminster,E01004711,Westminster 002E,68,42
E09000033,Westminster,E01004712,Westminster 008C,121,73
E09000033,Westminster,E01004713,Westminster 011A,134,119
E09000033,Westminster,E01004714,Westminster 011B,138,118
E09000033,Westminster,E01004715,Westminster 013A,106,85
E09000033,Westminster,E01004716,Westminster 011C,117,135
E09000033,Westminster,E01004717,Westminster 011D,116,75
E09000033,Westminster,E01004718,Westminster 004A,82,81
E09000033,Westminster,E01004719,Westminster 004B,70,94
E09000033,Westminster,E01004720,Westminster 004C,82,104
E09000033,Westminster,E01004721,Westminster 004D,36,48
E09000033,Westminster,E01004722,Westminster 004E,39,32
